att,pval.adj,pval.att,beta.raw.att,beta.Z.att,beta.0,pval.0,gene,p_adj_use,beta_use
ADIRF,8.125406420384961e-4,1.8684333327862222e-5,0.10112510288145725,4.124518588939952,-0.1215774340425783,1.6935361469356667e-5,AHCYL2,8.125406420384961e-4,0
C16orf74,9.500617182347821e-4,2.237946840485746e-5,0.08607187058483617,4.082738038994342,-0.11697899609702794,2.17640460961892e-5,AHSA2,9.500617182347821e-4,0
CDSN,0.0013034452381924947,3.1434742143733747e-5,0.09305883525842334,4.003006609026096,-0.1161038585931808,2.805131611333742e-5,AIFM2,0.0013034452381924947,0
SRSF10,0.0013736871340967213,3.3911872503372016e-5,0.09713388216130145,3.985011009243761,-0.12008932557027924,2.6755360271201334e-5,AIM1L,0.0013736871340967213,0
ASB8,0.0013736871340967213,3.466961359189706e-5,0.0872987876317429,3.97975443198185,-0.11444688115716319,3.139983729442767e-5,AIMP2,0.0013736871340967213,0
WI2.2373I1.2,0.0016476520012838275,4.2508127907490785e-5,0.09427968289703374,3.9309711714933346,-0.11489491123843867,3.565846217045554e-5,AK3,0.0016476520012838275,0
YEATS4,0.0016779721167242247,4.423145792823251e-5,0.08895713434995683,3.921396481091077,-0.11443379005750311,3.7087764405704335e-5,AKAP11,0.0016779721167242247,0
EID2,0.001759196555108383,4.735918936915445e-5,0.08846918318000761,3.9048859904940576,-0.11350486695763842,3.9814816803853275e-5,AKAP8L,0.001759196555108383,0
SLC3A1,0.001926991015150627,5.2957128290735126e-5,0.08813864449779273,3.87775300882579,-0.1113294313625761,4.557034448154096e-5,AKIRIN2,0.001926991015150627,0
ARFGAP3,0.0020630996665987715,5.785472985414391e-5,0.09681494985284021,3.8561500830325826,-0.11502734107521204,4.4080442610423225e-5,AKNAD1,0.0020630996665987715,0
EMBP1,0.002066388959195593,5.910590965730524e-5,0.08695198480121749,3.8509082899469536,-0.1119680207364095,4.827581755502456e-5,AKT1S1,0.002066388959195593,0
EXOSC2,0.002079048819933743,6.0634065415902766e-5,0.0955717205378737,3.844646255340912,-0.11264322348108012,4.833105078844099e-5,AKT3,0.002079048819933743,0
SAP30L,0.002398394346482429,7.129270912146312e-5,0.0912119501959391,3.8047054319127724,-0.10852727568030299,6.023834455841554e-5,ALAS1,0.002398394346482429,0
GNL3,0.0029617331957190445,8.969915455346517e-5,0.07922416660100615,3.747409205224725,-0.10093501996996355,8.808174939726431e-5,ALDOB,0.0029617331957190445,0
SZT2,0.003129798287487952,9.654453494774948e-5,0.09164531821028085,3.728896516144303,-0.11363304415183663,6.581341050008434e-5,AMDHD1,0.003129798287487952,0
ELF2,0.0033092767164323513,1.0393690191823425e-4,0.092215484099768,3.7102418151140673,-0.11143801478554868,7.277642910365667e-5,AMH,0.0033092767164323513,0
SRFBP1,0.003365786106576139,1.0759944367629832e-4,0.08623643726860421,3.701456676345758,-0.11043578564570296,7.628927745017419e-5,AMZ2P1,0.003365786106576139,0
ZMAT3,0.005465399724940927,1.7778641842208285e-4,0.08148813087417812,3.5719248143592734,-0.10513598517988285,1.2306709923213537e-4,ANAPC1P1,0.005465399724940927,0
GSTM1,0.005477541579233354,1.8281340314150145e-4,0.09048043123715757,3.5646108133889824,-0.10811172223917423,1.177481622622508e-4,ANAPC7,0.005477541579233354,0
RAB11B,0.005477541579233354,1.843255719315767e-4,0.08590773802587452,3.562447468589597,-0.10667176180229149,1.2203862811605132e-4,ANKH,0.005477541579233354,0
SUGT1,0.005786399604243685,1.979643162416516e-4,0.08942860964819706,3.5436522985947403,-0.11119178148534352,1.1800227761128052e-4,ANKK1,0.005786399604243685,0
MAPKAPK2,0.00622550302832703,2.1647851248248788e-4,0.07997880500511903,3.5199876130314665,-0.10763673247772884,1.3459638735481745e-4,ANKMY1,0.00622550302832703,0
TP53I11,0.006817960483181101,2.4322701166183905e-4,0.08603529166296017,3.488938414924294,-0.10441761182767244,1.5650964031887517e-4,ANKRD12,0.006817960483181101,0
PSMC6,0.006817960483181101,2.4472768980571535e-4,0.08663192829969438,3.487292406330636,-0.10545894252312975,1.5381901703234163e-4,ANKRD13B,0.006817960483181101,0
YLPM1,0.006911649910521204,2.529239144438064e-4,0.082244293973400745,3.478465208681317,-0.10804216205417055,0.00015016427576053904,ANKRD18A,0.006911649910521204,0
PSMA6,0.006911649910521204,2.558434627562532e-4,0.07763369534265033,3.475385227985318,-0.10154491311742776,1.7278366207734247e-4,ANKRD44.IT1,0.006911649910521204,0
C9orf84,0.007508098866957845,2.860225228969509e-4,0.07729368044002924,3.4453363683966782,-0.10364500190375242,1.788415302681423e-4,ANP32A.IT1,0.007508098866957845,0
STK4.AS1,0.007508098866957845,2.8634364719749497e-4,0.08640123290099348,3.445032814780885,-0.1076859509935636,1.6609324324290758e-4,ANP32C,0.007508098866957845,0
WASF3,0.008724363592176418,3.3762259554692817e-4,0.08235326609047333,3.4002108966658406,-0.10082169698064387,2.1398137310319577e-4,ANXA13,0.008724363592176418,0
RCSD1,0.009580396889164674,3.7612326541869165e-4,0.07949304016846367,3.3705470981206296,-0.10286048674270093,2.2227937096907596e-4,ANXA7,0.009580396889164674,0
SUPT7L,0.012261714655913513,4.882679419909475e-4,0.07509298309136647,3.2979098884628133,-0.10196625660506355,2.7493702736987427e-4,ANXA8,0.012261714655913513,0
DENND4C,0.012335716588783808,4.981332554079833e-4,0.08616362361631996,3.292284412958092,-0.10189504896741189,2.7942174273530617e-4,AP1B1P1,0.012335716588783808,0
RBM26,0.012871002403178369,5.269675689467308e-4,0.08361361575341741,3.276414496138261,-0.10437847769079416,2.809034491246287e-4,AP1M2,0.012871002403178369,0
EIF2D,0.013434676870019115,5.575805319020834e-4,0.08349030159295993,3.26042195883486,-0.10004027963977027,3.1413652014901627e-4,AP2B1,0.013434676870019115,0
UBXN6,0.013648090650528915,5.740924278124894e-4,0.08302205302545312,3.25213012688438,-0.1033287618579177,3.0504379671821843e-4,AP2M1,0.013648090650528915,0
KIAA0319,0.015221794214886066,6.488257769665402e-4,0.07480686781712931,3.2171595359620366,-0.10032669444590119,3.5094138867416004e-4,AP2S1,0.015221794214886066,0
ZC3H8,0.015558838856330174,6.719184475251954e-4,0.0835357486526369,3.2071050267733257,-0.09943006994160741,3.6571661232238966e-4,AP3M1,0.015558838856330174,0
COPB2,0.015799597002535425,6.911769860896036e-4,0.07801187929449024,3.1989608205761884,-0.10323308315865075,3.540597172760307e-4,AP3M2,0.015799597002535425,0
SNX30,0.015915583008420026,7.063801428645497e-4,0.07887691779023563,3.1926781052802076,-0.10102068739667425,3.7121902019995667e-4,APBB2,0.015915583008420026,0
U2AF1L4,0.015915583008420026,7.141035561826146e-4,0.06929849558555577,3.1895340141016937,-0.09975132514303715,3.814711996947738e-4,APELA,0.015915583008420026,0
RPL26L1,0.016701691430452883,7.58742011142279e-4,0.07706981243189338,3.171954048861563,-0.09688115013642659,4.1870043903902333e-4,APEX2,0.016701691430452883,0
RPL12,0.017989264372506957,8.273245533065455e-4,0.07742851575177578,3.1467182866621544,-0.09640576985740043,4.5050442834335954e-4,APH1B,0.017989264372506957,0
SURF6,0.020194477781938516,9.400682310156461e-4,0.06957249559141782,3.1091411411014667,-0.09971433934711481,4.7403764278701477e-4,APIP,0.020194477781938516,0
HECTD1,0.020339359652291233,9.582199724018305e-4,0.07304096685017446,3.1034823689720907,-0.095971119391702,5.075332876885065e-4,ARAP1,0.020339359652291233,0
NUMB,0.021154286150484748,0.0010084769056596767,0.07614270686752295,3.0883135174625327,-0.09612012303832519,5.268528961525459e-4,AREG,0.021154286150484748,0
TNIP2,0.0217735080170125,0.0010502084629630257,0.07289499779984873,3.0762362258913494,-0.09782732273885464,5.308275852462766e-4,ARF1,0.0217735080170125,0
GNB1L,0.022086002090736627,0.0010776680773382425,0.07644092430994967,3.0685272094314286,-0.09324406309032915,5.802376656064509e-4,ARF3,0.022086002090736627,0
ZCCHC9,0.024136776956480147,0.0011912711004880836,0.06833058654214363,3.03843588867467,-0.09560285847100443,6.045421078973947e-4,ARF4,0.024136776956480147,0
CUL4B,0.025108981655043716,0.0012533367174979756,0.06761137452100163,3.0230895024710023,-0.09375447149690588,6.461525041321661e-4,ARFGAP1,0.025108981655043716,0
PRRC2B,0.025262890933137216,0.0012779973609772176,0.07511670381961659,3.0171842864145413,-0.09117555367535914,6.834530185776868e-4,ARFGAP3,0.025262890933137216,0
PRDM5,0.025262890933137216,0.001307910770632963,0.0653238618558771,3.0101595567756543,-0.09438309633336579,6.616716394277405e-4,ARFGEF1,0.025262890933137216,0
ARHGDIB,0.025262890933137216,0.0013174301034991087,0.0814394262068966,3.007954879437972,-0.09732250933044789,6.411714255234596e-4,ARFGEF2,0.025262890933137216,0
CLIP1.AS1,0.025262890933137216,0.0013275993723233948,0.07989110634332637,3.0056157081451462,-0.09414910161555956,6.716882906904048e-4,ARFIP1,0.025262890933137216,0
PTGES3L,0.025262890933137216,0.0013318630104962974,0.07136419940652021,3.0046398409640767,-0.09376707138417628,6.773249671841433e-4,ARHGAP10,0.025262890933137216,0
GRK7,0.0253815959570449,0.0013523564867746864,0.07853396159916749,2.999988748675277,-0.0942630872224353,6.801795936287272e-4,ARHGAP31,0.0253815959570449,0
TMSB4Y,0.0274001916490662,0.001475276723673783,0.06387789868506012,2.973372628595062,-0.09078760566337142,7.666208452440973e-4,ARHGDIB,0.0274001916490662,0
TBRG4,0.02998766366793319,0.0016314096330844192,0.07450267204516778,2.9423415546517724,-0.09454245202512196,7.87893683560141e-4,ARHGDIG,0.02998766366793319,0
YBX2,0.03122315205012165,0.001718611498774928,0.06998093304266037,2.926170174870624,-0.09240232022748177,8.433986276048968e-4,ARHGEF10,0.03122315205012165,0
MED4.AS1,0.03122315205012165,0.0017336466926315443,0.06876582496263625,2.923457741136822,-0.09416507652275008,8.314390763386482e-4,ARHGEF25,0.03122315205012165,0
VPS37A,0.03163721482310815,0.0017743810893498684,0.05576479619464589,2.916215190714031,-0.0829143523355743,0.0010213757730710223,ARHGEF3.AS1,0.03163721482310815,0
NINJ1,0.032541209029121554,0.0018433326483125502,0.07532717337020851,2.904293495826443,-0.09194480824208812,8.969858498998031e-4,ARHGEF7,0.032541209029121554,0
ACSS2,0.03299551320413484,0.0018883890785624522,0.06610297115786637,2.8967204655803918,-0.09131675214980284,9.215715447533328e-4,ARHGEF7.AS1,0.03299551320413484,0
HNRNPA3P1,0.03299551320413484,0.0019139188450586592,0.07336789888666408,2.892502044855236,-0.09308958369850626,9.121628334020393e-4,ARID1B,0.03299551320413484,0
MRPS6,0.03299551320413484,0.001924584056775111,0.06773837428312639,2.8907549007282762,-0.09613184495351684,8.894403023117131e-4,ARID4B,0.03299551320413484,0
TXNDC15,0.0340041053801186,0.002002485173815173,0.06684037519771653,2.8782536989824394,-0.08796228318680242,0.0010112799733309513,ARIH2,0.0340041053801186,0
HNRNPK,0.03629646663929458,0.0021578381737326,0.06528310350536326,2.8545887734912077,-0.09059434093309661,0.0010350789338855926,ARIH2OS,0.03629646663929458,0
CSNK2A2,0.04055593704812969,0.002433811140858035,0.06482000327956186,2.8161213706661874,-0.08891957977001377,0.0011632906867020247,ARL3,0.04055593704812969,0
IKZF2,0.0405923841000366,0.0024587647127335683,0.06945616331029279,2.812840797397077,-0.09142474757821437,0.0011407835177845323,ARL6IP4,0.0405923841000366,0
CLSTN2,0.040934800046433614,0.0025024639400231426,0.0651126036280009,2.807167662885683,-0.09106666822386639,0.0011619079802492507,ARL6IP6,0.040934800046433614,0
GMIP,0.041251534545215164,0.002557425211263709,0.0705082268302283,2.800158309881976,-0.0892270345095794,0.0012058131383904174,ARMC9,0.041251534545215164,0
MCM3AP.AS1,0.041251534545215164,0.00256809889765501,0.06669354951498573,2.7988128792095113,-0.09115796743000561,0.00118598558938471,ARPC1B,0.041251534545215164,0
KANTR,0.04373938375980189,0.0027475103651698326,0.06607688386126777,2.776922668916312,-0.09020876967171676,0.0012661143154361354,ARPC2,0.04373938375980189,0
PASD1,0.044192435333090675,0.0028118952914453115,0.06817890096078492,2.769380887603392,-0.08865086660080827,0.001311529497428465,ARPC3,0.044192435333090675,0
ZNF318,0.044192435333090675,0.002825539892300806,0.05552883962869506,2.7678026499437958,-0.08844893407144161,0.0013190613264687481,ARPC4,0.044192435333090675,0
EPS8,0.05188049942187322,0.0033481202773746202,0.059463175948342495,2.7119949835121586,-0.08984271908101694,0.0015003474856296508,ARPC4.TTLL3,0.05188049942187322,0
RPL37A,0.05188049942187322,0.0033752876797180555,0.07143890028459478,2.709313609260574,-0.08849300712462578,0.0015279955725708211,ARPC5L,0.05188049942187322,0
TLN2,0.052411633994663184,0.003458629298369607,0.06513310024143373,2.7012072838221384,-0.08598664784452494,0.0015974570369299474,ARPP21,0.052411633994663184,0
IRF2BPL,0.052411633994663184,0.003468633096674288,0.0597291404130973,2.7002460817485945,-0.09038298909613394,0.001540721960628552,ARRDC1,0.052411633994663184,0
CCNE1,0.05267301505423389,0.00354753639935267,0.057375564418931393,2.6927508425050775,-0.0878447349584474,0.0016021204409779916,ARRDC3,0.05267301505423389,0
RPS13,0.05267301505423389,0.003566356974448744,0.06593020210127805,2.690985155505983,-0.08878120715225478,0.0015968648845436852,ASB7,0.05267301505423389,0
TYMP,0.05267301505423389,0.0035745568264510938,0.07179020934619601,2.6902184865050147,-0.08958906647290614,0.0015902024236971206,ASB8,0.05267301505423389,0
RERE,0.05513465811030475,0.0037976846410463466,0.06682932330548903,2.6699396387970578,-0.08463107225116678,0.0017493403117202777,ASB9,0.05513465811030475,0
SRXN1,0.05513465811030475,0.0038034565045246683,0.06034945558596209,2.669429390306139,-0.08300626474926086,0.0017863974156920107,ASCC3,0.05513465811030475,0
C11orf63,0.055146057656116514,0.003835171704631771,0.06344272990628719,2.6666380053334504,-0.08572391323869949,0.0017432997013073735,ASIC1,0.055146057656116514,0
VAV2,0.05668783361555817,0.0039741891205523116,0.06423518627830273,2.654641500622039,-0.08800321573787169,0.0017622645339464519,ATF3,0.05668783361555817,0
PPDPF,0.059679988746528446,0.004217430500315527,0.0630294334221445,2.634527108324461,-0.08558891679250195,0.0018895916529897484,ATF5,0.059679988746528446,0
SMARCA5,0.0618898472418583,0.004409144360000591,0.06411099932352342,2.6193923261710776,-0.08587646145244267,0.0019564156679666156,ATF7,0.0618898472418583,0
MFRP,0.0618898472418583,0.004443017637104803,0.06565641320201979,2.6167795564520366,-0.08643372614048593,0.0019615293158865015,ATG13,0.0618898472418583,0
SORBS1,0.06738285073798163,0.004875147361300971,0.06824781395822688,2.584920835994112,-0.08604653784843676,0.0021302587525890227,ATG14,0.06738285073798163,0
EXD1,0.07137157913058019,0.00520376067693518,0.06554755447814095,2.562337925174336,-0.08437975118366756,0.0022801010427765263,ATG4C,0.07137157913058019,0
RBMS2,0.07421832862525438,0.00545294506444662,0.06065138645805889,2.5460447562302484,-0.0859875137766814,0.002351160193343484,ATG9B,0.07421832862525438,0
EIF1AD,0.07468653654924028,0.005575723190335836,0.05917967742226769,2.538258872131687,-0.0870807773267575,0.002386049379166712,ATN1,0.07468653654924028,0
SYS1.DBNDD2,0.07468653654924028,0.005623791022102106,0.05094365369111046,2.535252121066627,-0.08651437871439051,0.0024102398526028895,ATP11C,0.07468653654924028,0
TSR2,0.07468653654924028,0.005633683428934425,0.05667145190625942,2.5346361622301483,-0.08634201320330337,0.002415952017268137,ATP1A1.AS1,0.07468653654924028,0
ACMSD,0.07468653654924028,0.0056715092217299755,0.06231783630949648,2.532289731654865,-0.08536575584316616,0.002442098666473509,ATP2A3,0.07468653654924028,0
SEPW1,0.07468653654924028,0.005696785737911766,0.06204878625057419,2.5307294979099537,-0.08449855881557448,0.002463839241413946,ATP2C2,0.07468653654924028,0
SYN1,0.07674081126186862,0.005896517746985979,0.06162970563900827,2.51861234532257,-0.0836578238372334,0.0025520625562566856,ATP5B,0.07674081126186862,0
APH1B,0.0805400333614013,0.006233608863641828,0.06145005474209946,2.4989640718158443,-0.08607335600334494,0.00264938680659339,ATP5C1,0.0805400333614013,0
SHISA6,0.08147008314353348,0.0063512852254353075,0.05948667827626229,2.4923263041760677,-0.0814889477829391,0.0027619105462141414,ATP5D,0.08147008314353348,0
DDX42,0.0834352497887916,0.006598792762709948,0.06369453232423798,2.4787131114383905,-0.0843653024538928,0.0028080548324259814,ATP5G1,0.0834352497887916,0
DGKE,0.0834352497887916,0.006631301420399028,0.060913748185345055,2.476958789201502,-0.08407247205966593,0.0028239518704396387,ATP5G3,0.0834352497887916,0
PTDSS2,0.0834352497887916,0.006644871267531356,0.05462494410292915,2.476228744206539,-0.08512783740559383,0.002817169466908885,ATP5H,0.0834352497887916,0
NFXL1,0.08358515437696054,0.006703688769436544,0.05501983916037414,2.473079576529193,-0.08154185101881731,0.0028913535403881684,ATP5L2,0.08358515437696054,0
TRIM29,0.08499286759630313,0.006880655902438894,0.06327050400445385,2.463749615727806,-0.08050326449250528,0.002978635581561116,ATP5S,0.08499286759630313,0
KIAA0355,0.08499286759630313,0.0069119269778261105,0.05135512643692282,2.462123042333933,-0.08098376634784304,0.0029802818012831123,ATP6AP1L,0.08499286759630313,0
ARF1,0.08533337141834989,0.006987477412831791,0.0554168176883363,2.4582199212917306,-0.08173917760847571,0.002993509263491863,ATP6V0A1,0.08533337141834989,0
PRR14,0.08661483900623888,0.00714098784852334,0.05846925308434303,2.450402612781764,-0.08183012520315448,0.0030497937072988483,ATP6V0E2,0.08661483900623888,0
XRCC6BP1,0.08661921479764284,0.007189929214835188,0.05565242639321172,2.4479415068214494,-0.07931019176228876,0.0031198515324764283,ATP6V1E2,0.08661921479764284,0
ADD2,0.08694330023006833,0.00726559267205843,0.057804630856524146,2.444165559575349,-0.08369675794518613,0.003070745240621856,ATP6V1G2,0.08694330023006833,0
EGLN2,0.08751257517426109,0.007369115629324979,0.05667885742630362,2.439055084484452,-0.08441744073807135,0.0031032352958758743,ATRIP,0.08751257517426109,0
YY1AP1,0.08751257517426109,0.007411328576171298,0.05566283701659937,2.4369893635160627,-0.08055398268765684,0.003173853535028897,ATXN1L,0.08751257517426109,0
ARID1B,0.08962997130908303,0.007640917352204499,0.059119124403874276,2.425932529860339,-0.08139560523814184,0.00324497342442507,ATXN2,0.08962997130908303,0
SUPT5H,0.09445776855981805,0.008105461912311925,0.05870810763771636,2.404427050346737,-0.0798546564191408,0.0034459409984421404,ATXN3,0.09445776855981805,0
WISP1,0.09912159679698034,0.008561259622397628,0.05046738377907849,2.384354813483051,-0.07856312829875862,0.0036406038194239467,ATXN7L3B,0.09912159679698034,0
KPNA2,0.1103514378637739,0.009593086297748151,0.056399277365618235,2.3421688150892086,-0.08035765380181936,0.003997658745712817,ATXN8OS,0.1103514378637739,0
FOXJ3,0.11713815723844903,0.010287740712709789,0.05252930658500529,2.3159516659381283,-0.07692032331876858,0.004314437238457541,AURKA,0.11713815723844903,0
TAF6,0.11713815723844903,0.01031446477085614,0.0521195388435795,2.314974282677344,-0.07796020209169068,0.004303892401424484,AZU1,0.11713815723844903,0
PBX1,0.11828225499310106,0.010481545871514283,0.059860353842214484,2.308913176645923,-0.07685564237103902,0.004386912287632772,B4GALT1.AS1,0.11828225499310106,0
TMEM50B,0.1214489252982482,0.010830274325530827,0.05275341690294182,2.2965290846207362,-0.08032872651240618,0.00447306299252756,BACE1,0.1214489252982482,0
RNF43,0.12473622039102793,0.011193379283547094,0.05284093133280109,2.283998017083355,-0.07677082247709381,0.00465301353464864,BAGE,0.12473622039102793,0
TSNARE1,0.12490135116962936,0.011278248759568326,0.05650296725048445,2.2811201493478293,-0.07833527924337953,0.004661296922826599,BARD1,0.12490135116962936,0
PPP1CB,0.12689982719868867,0.011630920195439463,0.05709191763816364,2.269359320782834,-0.08000620667903076,0.00478644007692292,BAZ1B,0.12689982719868867,0
SETDB2,0.12689982719868867,0.01163196297033101,0.054143823929581884,2.269325008436002,-0.08028305789948573,0.0047859947951514985,BAZ2A,0.12689982719868867,0
ARAP1,0.12689982719868867,0.011675687898851511,0.05732953212425432,2.267888644724669,-0.07947210277589115,0.004805495033528963,BAZ2B,0.12689982719868867,0
ABHD16B,0.12689982719868867,0.011893874617633195,0.054773594665487306,2.260790238970256,-0.07815119733899083,0.004897945571774885,BCAR1,0.12689982719868867,0
RPL29,0.12689982719868867,0.011898018131204465,0.05894123459464963,2.2606565323410934,-0.07919769574944446,0.004893314420335906,BCDIN3D,0.12689982719868867,0
USP2,0.12689982719868867,0.011933502649275448,0.05888829094391546,2.2595131372504684,-0.0805345761233903,0.004904882569579615,BCL7C,0.12689982719868867,0
SPG20,0.12689982719868867,0.012010934653127166,0.05199299585383011,2.2570282987891117,-0.0773045058413437,0.004951532933899926,BCMO1,0.12689982719868867,0
