att,pval.adj,pval.att,beta.raw.att,beta.Z.att,beta.0,pval.0,gene,p_adj_use,beta_use
PRDM5,1.0339367773077968e-4,8.698290330688139e-7,0.13749002582230968,4.78493881383174,-0.16459912739217764,4.82524008306598e-6,ACKR1,1.0339367773077968e-4,0
DNM1P35,2.3611428722704748e-4,2.1393129319583026e-6,0.15734365737659597,4.600407406203482,-0.1626034412774688,8.75149672288514e-6,ACMSD,2.3611428722704748e-4,0
H3F3C,2.3611428722704748e-4,2.251229883824906e-6,0.13625751750227738,4.589747808166586,-0.16647036529723477,8.139765327130637e-6,ACOT1,2.3611428722704748e-4,0
EXOSC2,3.0258505462610677e-4,3.05470049538414e-6,0.1493207575848106,4.525465701190069,-0.1565695952912855,1.289286108137007e-5,ACP2,3.0258505462610677e-4,0
HNRNPUL2,3.187885273429658e-4,3.397073482622743e-6,0.14898627059463204,4.502893996434319,-0.1577964034872272,1.3250019567034631e-5,ACSL6,3.187885273429658e-4,0
ZCCHC9,3.620464281083376e-4,4.1148660292448125e-6,0.13132368203064945,4.461900392709122,-0.15650908583459547,1.542440868976744e-5,ACSS2,3.620464281083376e-4,0
RBM5.AS1,3.620464281083376e-4,4.264147498752154e-6,0.15250591342213907,4.454241590112652,-0.15459557798186194,1.665182499064884e-5,ACTBL2,3.620464281083376e-4,0
IQSEC2,4.1068317601893826e-4,5.111446427375938e-6,0.14193826198812357,4.415102278144854,-0.16058279856829094,1.5825534670985707e-5,ACTG1P4,4.1068317601893826e-4,0
SRSF10,4.1068317601893826e-4,5.297651737765328e-6,0.1443817461231169,4.40733774539863,-0.15842830366397434,1.7100341674334474e-5,ACTR10,4.1068317601893826e-4,0
U2AF1L4,4.412381443974263e-4,5.939268348591268e-6,0.12583187899823622,4.382445757498969,-0.15686327898779764,1.9121490134466642e-5,ACTR1B,4.412381443974263e-4,0
WASF3,5.069138733061836e-4,7.1075977749044255e-6,0.1416002134570634,4.343082956579464,-0.1468373344853849,2.823281281788799e-5,ACTR3B,5.069138733061836e-4,0
EXD1,5.791371114237169e-4,8.445072853065978e-6,0.15100421675925887,4.304981511311108,-0.1523213503830454,2.6744666427592642e-5,ADARB1,5.791371114237169e-4,0
CLIP1.AS1,6.642622258390641e-4,1.0058934435027891e-5,0.15436408582762906,4.266020940032285,-0.1518965827574859,3.0107961006194813e-5,ADCY8,6.642622258390641e-4,0
ARL6IP6,6.965975413519477e-4,1.0939277149666032e-5,0.13357053475278036,4.2472143266896865,-0.15379074038723048,3.0259190092429576e-5,ADD2,6.965975413519477e-4,0
HNRNPA3P1,8.490237310639256e-4,1.3809135278100865e-5,0.1456706519212093,4.194591279741247,-0.15094423835508994,3.7572027131530345e-5,ADD3.AS1,8.490237310639256e-4,0
MAPKAPK2,9.740282116081577e-4,1.698389523169521e-5,0.12467656673778897,4.147342650402066,-0.1487798554978448,4.509076728011318e-5,ADIPOR2,9.740282116081577e-4,0
METAP1D,9.740282116081577e-4,1.775744382293665e-5,0.1266898983816589,4.137109415988972,-0.14813588233486516,4.7130507140900364e-5,ADIRF,9.740282116081577e-4,0
KPNA2,9.740282116081577e-4,1.809712613286433e-5,0.13670917135727523,4.132748945358251,-0.1486384844216982,4.71400561173064e-5,ADNP2,9.740282116081577e-4,0
TATDN3,9.740282116081577e-4,1.842863087405308e-5,0.13476153457551804,4.128567756084824,-0.14746656060310914,4.9071155953732294e-5,ADPGK.AS1,9.740282116081577e-4,0
RAB11B,9.740282116081577e-4,1.8573729217429818e-5,0.13302551400452514,4.1267600945884695,-0.1457791756809681,5.152009709369882e-5,ADRBK2,9.740282116081577e-4,0
STIM2,9.918424567547219e-4,1.9654587393242782e-5,0.1295800444589961,4.113701752899825,-0.14625980575222533,5.261582072547497e-5,ADSS,9.918424567547219e-4,0
MRPS6,9.918424567547219e-4,2.002598342297812e-5,0.12889285278708684,4.109371742429167,-0.15076066970608415,4.779272435475846e-5,ADSSL1,9.918424567547219e-4,0
MRFAP1L1,0.0011225678096118228,2.3295013435579048e-5,0.123839021818566,4.074244141576546,-0.1509450976143961,5.2480110659588933e-5,AFM,0.0011225678096118228,0
EIF2D,0.0013722546656786863,2.924603325619186e-5,0.1391557033423294,4.020871687763437,-0.1437751395627616,7.15712526920121e-5,AGA,0.0013722546656786863,0
STK38L,0.0013912160039900518,3.0430411753007302e-5,0.1277439854329665,4.011492986649529,-0.14531569822570192,7.079758850200797e-5,AGPAT4,0.0013912160039900518,0
TBC1D15,0.0016124397179525596,3.629301159526955e-5,0.11956474065004423,3.9696300899172923,-0.13585598543531888,1.0015851590946071e-4,AGPAT9,0.0016124397179525596,0
SLC3A1,0.0016124397179525596,3.70779744453477e-5,0.11659372680148807,3.9645186980541736,-0.13651624531637185,9.9562408734578e-5,AHCYL2,0.0016124397179525596,0
RCSD1,0.0017496760780809592,4.121502819932714e-5,0.1232729642548357,3.9391633435530333,-0.14234290020196663,9.197438541187773e-5,AHSA2,0.0017496760780809592,0
ITM2C,0.00186904340096416,4.507507921562472e-5,0.11619120755835313,3.917589022785959,-0.13669225938690943,1.1158814074773545e-4,AIFM2,0.00186904340096416,0
SAP30L,0.0019393462551955153,4.785823624711311e-5,0.12468201210478116,3.903091254027647,-0.1361735166018351,1.1739690908326571e-4,AIM1L,0.0019393462551955153,0
BAZ2A,0.0028827138711885907,7.275497711917363e-5,0.12727981456200976,3.8003603107987245,-0.13486086198339392,1.566843473598528e-4,AIMP2,0.0028827138711885907,0
SETD4,0.0029782930433644404,7.829629893095629e-5,0.11369688835746157,3.782101043291902,-0.13595225915867332,1.599615168640331e-4,AK3,0.0029782930433644404,0
WAC.AS1,0.0029782930433644404,7.850800506905703e-5,0.12762578660285823,3.781427847005227,-0.13891138216469243,1.5012030179881647e-4,AKAP11,0.0029782930433644404,0
GNL3,0.0033697374631081185,9.071643198496336e-5,0.1008710379617084,3.745236452160691,-0.11897280327003834,2.7501796615807267e-4,AKAP8L,0.0033697374631081185,0
WI2.2373I1.2,0.005793144992855134,1.5920589155911475e-4,0.11677817475643926,3.601341761430097,-0.12916005611761275,2.919526379588608e-4,AKIRIN2,0.005793144992855134,0
ZNF658,0.006474926738810731,1.8157394107713774e-4,0.12385959259142333,3.5669712498035038,-0.1341163074082759,2.876922097339265e-4,AKNAD1,0.006474926738810731,0
ADIRF,0.006672945523853175,1.9086944571873916e-4,0.11524447752087325,3.55384162465032,-0.13153905435943478,3.123755167698152e-4,AKT1S1,0.006672945523853175,0
DGKE,0.007207282356998486,2.1019555948621494e-4,0.11491155645720293,3.5283561611491225,-0.1290782053222479,3.494151886213396e-4,AKT3,0.007207282356998486,0
IRF2BPL,0.007670971033464192,2.2802101221177913e-4,0.10172863290700182,3.506720781246686,-0.13160898643257404,3.5144740986367735e-4,ALAS1,0.007670971033464192,0
KIF5C,0.007770689167622577,2.3536513337692509e-4,0.12856470114261498,3.4982633238181964,-0.12380374918284792,0.00042071240733982654,ALDOB,0.007770689167622577,0
TYMP,0.007770689167622577,2.3970157275336046e-4,0.12688827097348426,3.493384409734791,-0.13069855924031257,3.696349384771709e-4,AMDHD1,0.007770689167622577,0
RPL12,0.00956499798933447,3.0041496769642753e-4,0.11347161427821688,3.432548401236879,-0.12354283249157272,4.931149547611869e-4,AMH,0.00956499798933447,0
APH1B,0.009847576900682279,3.1481317068922593e-4,0.10933744403771778,3.4198154173132305,-0.1294820797766129,4.544397668412961e-4,AMZ2P1,0.009847576900682279,0
STK4.AS1,0.010008703511327844,3.302552665815422e-4,0.11527544976040467,3.406747928887504,-0.12879297561025382,4.7522963396944815e-4,ANAPC1P1,0.010008703511327844,0
RBM26,0.010008703511327844,3.3164763405170883e-4,0.11733839103008316,3.4055977676329787,-0.12899317793099502,4.7495708290231275e-4,ANAPC7,0.010008703511327844,0
BCL7C,0.010008703511327844,3.368043806391871e-4,0.10212775613943958,3.4013768062012413,-0.12733223639991378,4.942668434252269e-4,ANKH,0.010008703511327844,0
EXOC8,0.012157830217562863,4.1594371467825836e-4,0.11801752179757447,3.343175512903946,-0.12607589666759966,5.830883742754017e-4,ANKK1,0.012157830217562863,0
SUGT1,0.013897491444306829,4.841520394595499e-4,0.10990519785716614,3.3007490761115417,-0.12618090362422374,6.462697320840977e-4,ANKMY1,0.013897491444306829,0
PBX3,0.013897491444306829,4.964747936839761e-4,0.11109985423380066,3.2936810804307273,-0.12208441513859519,7.059132210752848e-4,ANKRD12,0.013897491444306829,0
EIF1AD,0.013897491444306829,4.988443367558256e-4,0.10156520876050378,3.29234062524215,-0.125819017694256,6.639451734953877e-4,ANKRD13B,0.013897491444306829,0
KANTR,0.014060829966763303,5.199392679042607e-4,0.10314764697429353,3.280660395017024,-0.12230819485891126,7.247676784636429e-4,ANKRD18A,0.014060829966763303,0
IKZF2,0.014060829966763303,5.204794042660561e-4,0.11131904563812757,3.28036712097154,-0.12370313037094068,7.08260061138681e-4,ANKRD44.IT1,0.014060829966763303,0
ZBTB11.AS1,0.014212927062986994,5.380648416151888e-4,0.10287104105248673,3.2709695058184227,-0.1215057135706065,7.527833883217651e-4,ANP32A.IT1,0.014212927062986994,0
PTPN12,0.014212927062986994,5.420521818749948e-4,0.11442875377887561,3.268878250338342,-0.1166895300371506,8.294183066120657e-4,ANP32C,0.014212927062986994,0
C4orf32,0.015242494772521122,5.898665952349734e-4,0.10181717670906579,3.24485142908085,-0.12398847710506573,7.681402286491329e-4,ANXA13,0.015242494772521122,0
UBE3D,0.015841548475885765,6.29392541339531e-4,0.10801254153684513,3.226312265224469,-0.11916776650470925,8.719582153767223e-4,ANXA7,0.015841548475885765,0
ATXN8OS,0.015841548475885765,6.308188119954511e-4,0.09739625982344782,3.2256635974492527,-0.12104706729800656,8.442894242563648e-4,ANXA8,0.015841548475885765,0
SZT2,0.017230816771477264,6.958041545408654e-4,0.10436509529955555,3.197456655666894,-0.12109713370696787,9.027584683350895e-4,AP1B1P1,0.017230816771477264,0
TP53I11,0.01784193106806244,7.304884845589221e-4,0.10539291563057983,3.1833826289347456,-0.11961825369851349,9.567485300395444e-4,AP1M2,0.01784193106806244,0
RPL17,0.020335928203922077,8.440037504712473e-4,0.09631120849373698,3.141273685660841,-0.11119422264044986,0.0012292899260505418,AP2B1,0.020335928203922077,0
MARS2,0.02061772508128109,8.672626927067199e-4,0.10728466732731153,3.1332943724027382,-0.11400616147083267,0.0011858988809091253,AP2M1,0.02061772508128109,0
TSR2,0.02367501943075634,0.0010091427239133381,0.08730568110681501,3.0884994668962045,-0.1161570670267727,0.00126434421584244,AP2S1,0.02367501943075634,0
SUPT7L,0.02531745086808619,0.001093350374000357,0.09122303780605247,3.0645789518102653,-0.11714442353887333,0.0013162521242480703,AP3M1,0.02531745086808619,0
PSMA6,0.02908455044168469,0.0012723471309318037,0.08829280675111914,3.0188865551691717,-0.10974723198199847,0.0016490515749642833,AP3M2,0.02908455044168469,0
VPS37A,0.03018790803046036,0.0013375461213720517,0.07439561329718734,3.003697017497798,-0.09813929867017797,0.0021920267339606628,APBB2,0.03018790803046036,0
MAP3K7CL,0.03134295515281698,0.001406301969840358,0.08179287508068141,2.988395144974877,-0.10899366166660308,0.0017866299964246588,APELA,0.03134295515281698,0
DENND4C,0.03301779318994794,0.0015300612546703075,0.1048328257262406,2.9624972300649133,-0.11429043997069356,0.001740375670292048,APEX2,0.03301779318994794,0
DDX42,0.03301779318994794,0.0015323635385343243,0.10366973572810165,2.9620338234330843,-0.11559672905137956,0.001711222927212933,APH1B,0.03301779318994794,0
PASD1,0.03301779318994794,0.0015370032724428937,0.09700695768694756,2.961101858169607,-0.11072278104989967,0.001843033253412064,APIP,0.03301779318994794,0
JAK2,0.03392442319269174,0.001606213015458262,0.09531190983725255,2.947496211489166,-0.10783277479331549,0.0019927394894871495,ARAP1,0.03392442319269174,0
ARAP1,0.03392442319269174,0.0016172607803582714,0.10200230281012172,2.945374019878982,-0.11465299448061009,0.0018016334341352436,AREG,0.03392442319269174,0
PDPN,0.03586481156626956,0.0017298787407174325,0.09418497293258363,2.924463540386654,-0.10704959638155832,0.0021208094787746085,ARF1,0.03586481156626956,0
C9orf84,0.03711672776731372,0.001811079818147108,0.08755275533088923,2.9101421749651672,-0.11015392235645183,0.0020818014991072853,ARF3,0.03711672776731372,0
ZNF593,0.03928639464408329,0.0019389807788442676,0.09248545968165249,2.8887273751378557,-0.10818936822831184,0.0022500035343395964,ARF4,0.03928639464408329,0
YY1AP1,0.03936081094788401,0.0019787835626904797,0.0867334283942869,2.882324824283867,-0.10664384341049041,0.0023381199331196163,ARFGAP1,0.03936081094788401,0
SYN1,0.03936081094788401,0.0019868048150922944,0.09671478517947811,2.881048729123241,-0.11176818922301456,0.002173027292864477,ARFGAP3,0.03936081094788401,0
EGLN2,0.04076852994804479,0.0020807269911789546,0.08817466639957289,2.866444900927796,-0.11308667440625975,0.002209212486124641,ARFGEF1,0.04076852994804479,0
PLEKHM3,0.042969909089766556,0.0022171798296458348,0.10055250883317454,2.846259772845192,-0.11058614076446166,0.0023891736413842804,ARFGEF2,0.042969909089766556,0
ZMAT3,0.043160097171161996,0.0022511996841940917,0.08643387707689824,2.8414030192129083,-0.10877519769247292,0.0024750699257171296,ARFIP1,0.043160097171161996,0
SNX10,0.04459295010948416,0.002350946332188172,0.08613529530172369,2.827536824814065,-0.10643112788675288,0.002641422631363097,ARHGAP10,0.04459295010948416,0
ARRDC1,0.04798018710195174,0.0025564317300535142,0.09329085958231076,2.800574640097123,-0.11046477430430147,0.0026544972413308347,ARHGAP31,0.04798018710195174,0
SUPT5H,0.054486024279674375,0.0029336277795001344,0.09024243968684023,2.7558159303107668,-0.10421934169310058,0.0031850670023458203,ARHGDIB,0.054486024279674375,0
GMIP,0.057189664518564144,0.003111271709647068,0.09388589490803932,2.736511142849842,-0.10657957688584542,0.0032171083557018462,ARHGDIG,0.057189664518564144,0
KIAA0195,0.059023792841879294,0.003244156869604134,0.08175149812331506,2.7227090363873403,-0.10435482499206684,0.003413254493742335,ARHGEF10,0.059023792841879294,0
BRPF3,0.06225335925315053,0.003481798184071371,0.08205008220342022,2.6992475811506558,-0.10568201127659192,0.003533186428700648,ARHGEF25,0.06225335925315053,0
TAF6,0.06225335925315053,0.0034914951908665472,0.07907817881943426,2.698321135098339,-0.10298202959668605,0.0036650342144109458,ARHGEF3.AS1,0.06225335925315053,0
LSM14B,0.06457358195407781,0.0036578417147290292,0.0885962161165981,2.682777978994007,-0.10461531307317426,0.003708637853324063,ARHGEF7,0.06457358195407781,0
HECTD1,0.06923668500017217,0.004008370992612837,0.0874319483625411,2.6519996140475355,-0.10453972565397741,0.003973136575926511,ARHGEF7.AS1,0.06923668500017217,0
TMEM11,0.06923668500017217,0.004036099569485254,0.08261017485006032,2.6496691141861493,-0.10416167656407264,0.004010353208345624,ARID1B,0.06923668500017217,0
UBXN6,0.06923668500017217,0.004038483028613519,0.0900198458279411,2.6494694616729983,-0.10567803707703176,0.003946001068221067,ARID4B,0.06923668500017217,0
PRPF3,0.07530825212008699,0.004434866221317517,0.08355275235579254,2.6176480638326294,-0.10230112298758533,0.00439502398491259,ARIH2,0.07530825212008699,0
SERF2.C15ORF63,0.07641457349211227,0.004542874251353842,0.09218951168319585,2.60941880221643,-0.10385163839566962,0.004397832765405661,ARIH2OS,0.07641457349211227,0
CDSN,0.07967860119990208,0.004781609830841011,0.08087878011195755,2.5918317969632954,-0.10104586366804877,0.004715056735587911,ARL3,0.07967860119990208,0
ADD2,0.08137675096420137,0.004929158218807486,0.07996133060134322,2.5813500717653706,-0.1035846686835025,0.004691129862223604,ARL6IP4,0.08137675096420137,0
PEX2,0.08810900051238511,0.005430888968579661,0.08176177860079735,2.5476840366591333,-0.0989005521684787,0.0053123317299701685,ARL6IP6,0.08810900051238511,0
ABHD16B,0.08810900051238511,0.005435776812317645,0.084196147409182,2.547369909762427,-0.10229087015687968,0.005120991107352298,ARMC9,0.08810900051238511,0
USP40,0.09392260664666395,0.005847116846763712,0.07639247663982443,2.5217930189417443,-0.09986972935981943,0.005549815320244203,ARPC1B,0.09392260664666395,0
TPPP,0.09546875786678721,0.005996915805429146,0.085817697909062865,2.5128742860258906,-0.10340076315050045,0.005470899604985473,ARPC2,0.09546875786678721,0
PRR14,0.09656052222277739,0.006119651716866991,0.0786483880214934,2.5057128772618515,-0.09726173037637736,0.005909352788715264,ARPC3,0.09656052222277739,0
MYL12B,0.09683401459120261,0.0061912942587757135,0.07614905319890383,2.501591295434658,-0.1006754216862918,0.005748538783932314,ARPC4,0.09683401459120261,0
SEPW1,0.09987517852104816,0.006441752961256612,0.08140052503986554,2.4875068986413247,-0.0993795570438232,0.0060020523864837,ARPC4.TTLL3,0.09987517852104816,0
TBRG4,0.10045322472929599,0.006535375248793233,0.08348933316666436,2.482366340421767,-0.09763369148641943,0.006180194277754749,ARPC5L,0.10045322472929599,0
C16orf74,0.10049721065580515,0.0065946010357426825,0.0690175139216991,2.479147944394635,-0.09869971692788321,0.006152026255674027,ARPP21,0.10049721065580515,0
FAM193B,0.10099969690782262,0.006684219986047711,0.07469465654438859,2.4743262204691514,-0.09950408724296682,0.006167277716865246,ARRDC1,0.10099969690782262,0
RERE,0.10376285938369648,0.0069252833800672355,0.08537076752720409,2.4616343861729204,-0.09753097838174095,0.006460872701442521,ARRDC3,0.10376285938369648,0
SETD3,0.10457659511939449,0.007038245324917185,0.09106742864162475,2.4558207979127085,-0.09789580536927141,0.006517586670805911,ASB7,0.10457659511939449,0
ACMSD,0.10945967210181051,0.007446934018799434,0.07998406392339766,2.4354532955795083,-0.09916842604525623,0.0067266852221366516,ASB8,0.10945967210181051,0
TMEM59L,0.10945967210181051,0.007489669095020125,0.08054691578302603,2.4333808461928133,-0.09879292778713443,0.0067793621178740765,ASB9,0.10945967210181051,0
CSNK2A2,0.11391352870509909,0.007858308486106106,0.07334542507438888,2.415923530430699,-0.09343235807117184,0.007425884073629961,ASCC3,0.11391352870509909,0
TIAM1,0.1159980621658407,0.008067167531443773,0.08215239695043745,2.4063501797106555,-0.09664073458383567,0.0073234651344740494,ASIC1,0.1159980621658407,0
RBMS2,0.11751231503977255,0.008238384397067621,0.07583706953241104,2.3986633985601573,-0.09756969896282917,0.007382867342831341,ATF3,0.11751231503977255,0
PPP6R3,0.11918852530419465,0.008422744917738938,0.08823031432749495,2.3905418949292354,-0.09863129352648503,0.007446918965589346,ATF5,0.11918852530419465,0
ASB8,0.12264795187955516,0.008736001059284074,0.06875634416167126,2.3770933905350122,-0.09340215004702332,0.008034080043399032,ATF7,0.12264795187955516,0
ARFGAP3,0.1236784272961343,0.00887876539198272,0.0782471704709977,2.371104163495539,-0.0973143267707748,0.007847339525658746,ATG13,0.1236784272961343,0
HNRNPH2,0.12645600203136226,0.009149088200810842,0.07853255090725386,2.3599911834016116,-0.0966168551942139,0.008082315795224981,ATG14,0.12645600203136226,0
SMARCA5,0.13075045067913943,0.009533123156639442,0.07801374662415364,2.344687865317978,-0.09723423983802176,0.008311174727370368,ATG4C,0.13075045067913943,0
MAMDC2,0.13219644925312438,0.00971269481332546,0.07791853927286722,2.3377164188630504,-0.09702973464925395,0.008448756465985953,ATG9B,0.13219644925312438,0
TRAPPC11,0.13471158320281557,0.010111913315057416,0.07564254589357283,2.322612452092827,-0.09517075175722364,0.008851269250220678,ATN1,0.13471158320281557,0
DEPDC1,0.13471158320281557,0.010151025006139609,0.07168380705064936,2.321160850599104,-0.09454718140859401,0.008923654336984131,ATP11C,0.13471158320281557,0
COPB2,0.13471158320281557,0.010210855868540892,0.07707193284457813,2.3189496873081494,-0.0976931987489476,0.008758777730072225,ATP1A1.AS1,0.13471158320281557,0
HNRNPK,0.13471158320281557,0.010227378125971836,0.06846525660538733,2.318341067782911,-0.09202907666724139,0.009178923003672096,ATP2A3,0.13471158320281557,0
TMSB4Y,0.13471158320281557,0.010275252560618574,0.06550418349994362,2.316582379152875,-0.09062288102833353,0.009340765137036636,ATP2C2,0.13471158320281557,0
ZNF318,0.1441908085585782,0.011079159154529002,0.0593400757285584,2.2880688087044723,-0.09055329828670251,0.009892235839774255,ATP5B,0.1441908085585782,0
MAPKAPK5.AS1,0.14443270553906523,0.011178751185861471,0.06411933810665162,2.2846628578991015,-0.09222320910513028,0.00981019590760925,ATP5C1,0.14443270553906523,0
GRK1,0.1492531201500193,0.011635548906815863,0.07757962586563291,2.2693709575425287,-0.09348513639468616,0.010028435572111312,ATP5D,0.1492531201500193,0
OSBPL3,0.15019321936012117,0.011793073870116076,0.06064195032016674,2.2642184146975395,-0.09279645834692622,0.01018965905763661,ATP5G1,0.15019321936012117,0
MLXIP,0.153204144570908,0.01211541468564107,0.06813128515727782,2.2538583464544786,-0.09373082377316214,0.010343442660646124,ATP5G3,0.153204144570908,0
YEATS4,0.1776013404004154,0.014169290765451597,0.06473449743267128,2.1929473287815973,-0.08977428158580042,0.012066771842284914,ATP5H,0.1776013404004154,0
PPDPF,0.1776013404004154,0.014243966167840382,0.06940422800907273,2.1908801102853515,-0.09163010381538725,0.011965818636875552,ATP5L2,0.1776013404004154,0
SLAMF1,0.18121214927719015,0.014635193211393933,0.07090984817488065,2.1802000319171437,-0.0836267050057768,0.01308264311692903,ATP5S,0.18121214927719015,0
CASC5,0.1832742634505694,0.01490452507029308,0.06994570401308854,2.1729894859953687,-0.08911526211390346,0.012625426792339786,ATP6AP1L,0.1832742634505694,0
GNB1L,0.18694818948854036,0.01530815236417661,0.07279682208803304,2.1623905953457836,-0.0874892144092591,0.013051355090781503,ATP6V0A1,0.18694818948854036,0
EPS8,0.19224097055332984,0.015926937553794113,0.06256024349608658,2.1465987889540132,-0.09163080538293104,0.013129593761050613,ATP6V0E2,0.19224097055332984,0
TMEM174,0.19224097055332984,0.015957186563035793,0.06101159420064416,2.1458403951705516,-0.086047627950404,0.01364519550605117,ATP6V1E2,0.19224097055332984,0
SRPK1,0.192492007094123,0.016085983767259858,0.06853390979137639,2.142624965015647,-0.08657451394017494,0.013675779453262076,ATP6V1G2,0.192492007094123,0
CKAP2,0.19401388960323993,0.016321976130390346,0.07444556046116381,2.136790226136622,-0.09041755975052448,0.013488288462138207,ATRIP,0.19401388960323993,0
SRP14.AS1,0.19853169019256264,0.01681339608473189,0.06878508332975226,2.1248684830741893,-0.09018090469507657,0.013843881613864826,ATXN1L,0.19853169019256264,0
PTDSS2,0.20039280911340698,0.0171728794742368,0.06059456729529523,2.1163348844862155,-0.08968473144465247,0.01412954939497547,ATXN2,0.20039280911340698,0
ANKH,0.20039280911340698,0.017195793490942943,0.0674077843019607,2.1157961339207496,-0.0894659168322385,0.014163036870511955,ATXN3,0.20039280911340698,0
CUL4B,0.20103590135899768,0.017453675428274917,0.06290644908097107,2.1097747764093335,-0.08734767670650152,0.014519074885556635,ATXN7L3B,0.20103590135899768,0
CLSTN2,0.20103590135899768,0.01747648048830322,0.06370201820766673,2.1092459594120903,-0.08855671497293667,0.01442784871663039,ATXN8OS,0.20103590135899768,0
XPO7,0.20394621386024586,0.017843863915983374,0.06608454425650873,2.1008070271409927,-0.08917243792987392,0.014630711090149212,AURKA,0.20394621386024586,0
RSRP1,0.20523208709125879,0.01807147373714393,0.0654261324948265,2.095652832038923,-0.08809187521107913,0.014872975676594955,AZU1,0.20523208709125879,0
CIDEA,0.20630405659374684,0.01828157091520583,0.07629566804137804,2.09094410344048,-0.08976386369218067,0.014891146816800345,B4GALT1.AS1,0.20630405659374684,0
COPS6,0.20961452365333877,0.018692489770544513,0.06325174110108008,2.08186627507613,-0.08806630703169348,0.015300056776076338,BACE1,0.20961452365333877,0
IREB2,0.21379786572894896,0.019298710129256512,0.06751766806026226,2.068779281505201,-0.08679444697540355,0.01582055759540901,BAGE,0.21379786572894896,0
PIP4K2C,0.21379786572894896,0.0193053597208978,0.06801913447900786,2.0686376809505598,-0.08643578032130476,0.015854201386240534,BARD1,0.21379786572894896,0
PATL2,0.21621941958416868,0.019645286580277806,0.06398639502514909,2.061453688770257,-0.08181960113835234,0.016614388051407487,BAZ1B,0.21621941958416868,0
MFRP,0.2216757686250883,0.020265367518726526,0.06846811115595929,2.04861651124427,-0.08750958098159783,0.016423270989597474,BAZ2A,0.2216757686250883,0
RPS21,0.22429554797815243,0.02064398794992327,0.06753768930382766,2.040941056830182,-0.08405724893100378,0.016996302953759358,BAZ2B,0.22429554797815243,0
ERGIC2,0.22429554797815243,0.02078165546205995,0.06054245726870846,2.0381797921273965,-0.08818363816331473,0.01673351426654632,BCAR1,0.22429554797815243,0
CSAD,0.22429554797815243,0.020882255167904266,0.06269609517258593,2.036171794065643,-0.08505772556564065,0.017054100649527445,BCDIN3D,0.22429554797815243,0
GOLGA2P2Y,0.22576394966443283,0.021282951088293197,0.053859129399059714,2.0282541785693313,-0.08696453893393774,0.01716627144693578,BCL7C,0.22576394966443283,0
ZC3H8,0.22576394966443283,0.021528200470949794,0.07057822938057609,2.023470131941501,-0.0869983499565496,0.017333198166963142,BCMO1,0.22576394966443283,0
RPS16P5,0.22576394966443283,0.021629563960753592,0.07241876842512693,2.0215062959758,-0.08553813352489952,0.017517884260300785,BECN1P1,0.22576394966443283,0
