gene,rf_importance
TATDN3,1.5004229349828855
SNRPB2,1.5000922495336508
AP2S1,1.492876099076431
LAT,1.4924764544322626
AP3M2,1.4864322181798115
FBXL4,1.485570910036231
ATP6AP1L,1.4751738092032896
SEC14L1,1.471813618525272
CNOT8,1.4705482784051145
ASCC3,1.470543919568869
ERGIC2,1.4530247559931113
HNRNPR,1.4454715403694465
SMC5.AS1,1.4388654446394225
RBBP5,1.4371385618912842
MAPRE2,1.4327486605065423
ITGA6,1.4287912406824674
SNX1,1.418111301642134
CCT4,1.4179129940961208
PAFAH1B2,1.4144964899666777
TFIP11,1.4139799496300802
N4BP2L2.IT2,1.41397994963008
PFKM,1.4135551667409016
MTOR.AS1,1.4125406336877149
CNOT10,1.4086851346881306
PTMS,1.407039091246864
SERF2.C15ORF63,1.4053950189776745
SRSF3,1.403008593808076
PCGEM1,1.4030085938080759
NHS,1.401750284597324
GOPC,1.4013194192107246
RPL12,1.400441868597885
YIPF4,1.3999887685494545
OGDHL,1.3992918723206085
PFDN6,1.3792783841400114
IRF2BPL,1.371071875273539
DERL2,1.3706509274460428
COPG2,1.366500478945074
PTPN11,1.3663755268629092
PBX1,1.361541250071072
CCT8,1.3610168800421099
AFM,1.3602216696712683
ARPC2,1.3527567904565376
SENP3,1.351922659257686
UBFD1,1.3509111237405342
APIP,1.341493586140314
PDCD6IPP2,1.339358550742454
SRA1,1.3391769796511772
EXOC3L1,1.3314909451851522
PPP2R3A,1.3302087717956503
STX6,1.3244348097613021
ERH,1.3235075669484087
NDUFA11,1.3229085225316428
RPS3A,1.3220037450693984
MAP4K1,1.309876524656617
CALCOCO2,1.3095460230604166
MAP2K2,1.3039402718936945
MAEA,1.301872899701415
DGKE,1.293674525482137
KY,1.283965284816891
HNRNPC,1.2791970928137886
PGK2,1.2591691587210563
AP1M2,1.2494923004777476
SUGT1,1.24805224463226
RBM4,1.2447425061732162
ZNF639,1.244352877131158
SYNDIG1,1.2401907063856483
TGS1,1.2367157523749166
TLN2,1.2299294696574596
FUT1,1.2278294880728362
GOSR1,1.2251979271980482
CELF2,1.2241782111647979
FTSJ2,1.2186364280765123
PIANP,1.2169802791787627
UBA3,1.2140283685194337
MRPS6,1.2108083652780717
DHX29,1.2079846801794645
CLTCL1,1.2018894388465655
CNOT3,1.2016924919979313
CSPG4,1.1978798037636569
DDX19B,1.1944237952062633
TIAF1,1.1922215250089232
ELAC1,1.184403797768601
TRAPPC11,1.179996814210901
PTPN12,1.1788863801321123
MAPK10,1.1723640875937793
RNPS1,1.166991037573461
MKL2,1.1651100669614656
ARIH2OS,1.1630413182583812
DAZL,1.162431611184623
CKAP2,1.1556531976488325
LMAN2L,1.1541630007292616
TRAPPC12,1.1461484862621525
YWHAZ,1.1421260784781098
C17orf64,1.1350902115694408
GGACT,1.1299526071695214
RBBP7,1.126990797276056
RERE,1.122269310510844
MECOM,1.1176899136342389
NELFE,1.114293377194123
PTPN20B,1.1107173876198009
BRPF3,1.109339846403263
ATG9B,1.1025533534177703
C4orf32,1.09887201692923
PSMD4,1.096961465141645
GOT1,1.0969089582088167
WI2.2373I1.2,1.0951119597690144
GTF2F2,1.0948332848851803
GSK3B,1.0786959868527544
BUD13,1.0782582107662406
EXOC8,1.0732747893373011
RAD50,1.072017770175594
ATG4C,1.0699217717789637
YTHDF2,1.0641375333672902
MORC4,1.0620517418027928
RBAK,1.056566040950998
IMPDH1,1.0468771622393798
CLIP1,1.0433990452170447
PWWP2B,1.0406041727045838
ILKAP,1.039780328072971
PHKG1,1.0396416323427562
METRN,1.0360302287831809
RNF125,1.0271535123156672
HNRNPU.AS1,1.0268431568886192
RPL31P11,1.0267603589655057
DHX32,1.0233740429005644
PCGF6,1.0195912691342954
PPIA,1.013947996216374
METAP1D,1.0122455506465196
NDRG4,1.0071134607756185
CALR3,1.0033949543132987
VPS13A,1.0023466827424998
SMAD3,1.0009330416364928
CERKL,1.0001000150025006
EHMT1.IT1,1.0001000150025006
FAM205A,1.0001000150025006
NAAA,1.0001000150025006
PSMB5,1.0001000150025006
RSC1A1,1.0001000150025006
SEC63,1.0001000150025006
SMAD5,1.0001000150025006
TPM3P9,1.0001000150025006
GBGT1,1.0001000150025003
RNF168,1.0001000150025003
TESC,1.0001000150025003
VPS4B,1.0001000150025003
WIPF2,1.0001000150025003
YTHDF3.AS1,1.0001000150025003
MRAP,1.0001000150025001
MLXIP,0.9994810106165807
DBP,0.9981061214451674
DNPH1,0.9924168635577184
DENND4C,0.9893583182225298
UBE3D,0.9860127407929049
SETD4,0.9668692499254198
STK4.AS1,0.9656840629915885
ENO1.AS1,0.9590497276897887
SECISBP2,0.9564317605703802
APH1B,0.9551086486276336
NRBP2,0.9542387367142293
GPIHBP1,0.9519074524263911
PWP2,0.9504594714005581
GAPDHS,0.9429463133138153
TMC1,0.9404965070344073
HSP90AB1,0.9386751054827542
LCP2,0.9379942084063472
XPR1,0.9358663411173059
DLEC1,0.9314331054381603
KIAA1024,0.9299944318562728
CREBRF,0.9291418317768362
NFE2L2,0.9250506806648969
HSPB1,0.9189132911512204
IPO5P1,0.916722875402553
SART3,0.9099073718909634
VRTN,0.9087516501524426
ANP32A.IT1,0.9087430245859307
RAB8A,0.9072091990162944
TOR1AIP1,0.9032551193683056
EPS8,0.9004429845992192
RNF39,0.8956655638385216
COPZ2,0.8912956646562756
TAF10,0.8874127133735455
CD38,0.8851627158049707
PRRG1,0.884502480611197
INTS9,0.8833803837008308
USP48,0.8829837738179139
SF3B5,0.8800464758626826
TM9SF3,0.8763373075078975
SEC61A2,0.8744091834412455
CLPTM1L,0.873126383671916
CTDSP2,0.8721827972018904
CNDP1,0.8672677178971931
CCNYL1,0.861359270422702
VPS28,0.8606086968612208
PPM1H,0.8601018427646775
GOLGA2P2Y,0.8579139703195202
RIPK2,0.8559095017977336
TRAPPC9,0.8539555746455257
DNM1P35,0.8527752879252344
RCCD1,0.8490006775818366
TNFRSF10C,0.8489268718876304
PCBP2.OT1,0.8485892380486981
PARL,0.845294037127878
KPNA2,0.845028331339186
QRICH2,0.8378289773551013
ABCG1,0.8369993862230299
AMDHD1,0.8368931314479088
ATP1A1.AS1,0.8359272809973776
CPT1A,0.8357144316837095
SEC31B,0.8342820585910476
SMUG1,0.8308693445653943
SLC25A5.AS1,0.8300614026821985
INS,0.8293148829744181
ATP5S,0.82279563155182
PRDM5,0.816551169974461
DKFZP434A062,0.8081835094244677
RTFDC1,0.8061162712169043
RFX6,0.8047051482781551
KLF14,0.801494940805998
PPP3CC,0.7884420239601431
KIAA0196,0.7883013173581307
STXBP3,0.7864165850122102
SHISA6,0.7787618521716223
PMS1,0.7730614981737028
LDHAL6A,0.7729358198112454
EIF4G1,0.7720660963600946
ARMC9,0.7688120120883102
ANKRD44.IT1,0.7683186762263571
STIM2,0.7671813479959178
PSMA3,0.7667778669187602
ARHGEF25,0.7601966595346304
HK2,0.7561265705958204
ARID1B,0.7547811696223193
MBNL1.AS1,0.7541905044652985
ELANE,0.753109999300879
PRKAA2,0.750726772942218
TXNDC15,0.7505270270427479
ERCC4,0.7500320594940407
TBC1D15,0.7486523286584884
SRP9,0.7468406905626321
CAMK2N1,0.7431152725109403
NAP1L5,0.7370299737480235
LINC00658,0.7353447539351385
TULP1,0.7305418256377345
RPSA,0.7300898873792379
NUMB,0.724960069707703
RIC8B,0.7222268012935571
LUC7L,0.7209921656619779
SMARCD2,0.7187355537379663
TXNDC11,0.7182987012177506
BIN3,0.7137397199887189
SDHC,0.707338357440518
TPT1.AS1,0.7063809214094237
BACE1,0.705574330920264
DGCR5,0.7045499930721748
BAZ1B,0.7026187585911382
PPM1B,0.701852334236255
MPHOSPH9,0.6985388874433244
PSMB10,0.6979878385980368
FOXK1,0.695907745344316
STAT4,0.6946389526463155
MLXIPL,0.6893849484080604
MYL1,0.6866705327480033
PDIA3P1,0.680501101266457
KAT6A,0.679588013542915
SRSF8,0.678670198329799
CSE1L,0.6753219583215369
MARK2P9,0.6745412704531878
KLHL13,0.6678266080997025
ELAVL2,0.6652734200077933
NEDD1,0.66501362292421
SP4,0.6558871676000695
ABCF3,0.6556034939227395
XRCC6BP1,0.6352137448966875
STK17A,0.6342720134333513
MSL3,0.6314832967451591
PHF13,0.6293936185630586
CFLAR.AS1,0.6292694043058499
ARID4B,0.6279582075847892
UFL1,0.6253795659961955
RSL24D1,0.6183238962054526
PARP1,0.6142665534516636
NDFIP2,0.6114431195392589
SLC12A7,0.6064336762846232
CCDC116,0.5990188880733867
THUMPD2,0.5985880590566267
COPB2,0.5942737256232694
BLVRA,0.5899467373781216
PSMC6,0.5894855863900563
GATC,0.5824609631967307
GSTM1,0.5804869920376513
PAFAH1B1,0.5785117677577201
PPP6R3,0.5779660685595427
RCSD1,0.5739095696616426
TM9SF4,0.5710976637526023
RALGDS,0.5702493454479389
LBX1,0.5672453926038994
CD99,0.5647341244106074
TNR,0.5620020331053335
BTF3P11,0.5592927428055953
ZNF664.FAM101A,0.5567949476405408
FBXO3,0.5549584138965634
DSCR4,0.5540516959751892
ARPC4.TTLL3,0.5517708534457884
DCTN1,0.5442232208698489
LETM2,0.5425455802338602
HPS3,0.5422828223847943
YME1L1,0.5418381253003328
PPP1R12B,0.541162612264703
H2AFX,0.5346699282212282
RELB,0.5337133876861802
EIF4G2,0.5335935670189285
MED4.AS1,0.5276615161484202
SUCLG2,0.5221668427205804
MLF1,0.5211623117193449
IPO8,0.5202020911180336
ATXN2,0.5183349809532771
OAZ2,0.5137248754310061
LARS2,0.5124855630860456
SF3B3,0.5117732522764158
CASC5,0.507894349443235
FNDC1,0.5050007272151059
MAPK3,0.5044650292231964
DHX40,0.502832962494493
ATP2C2,0.5023127186293262
COLGALT2,0.49440138838435177
GHR,0.49180808190392256
ADRBK2,0.4910937650145681
TMEM67,0.4892021694282903
TOPORS,0.4876669162566051
KDM1B,0.4843060726325544
HNRNPF,0.48151557925951183
EGF,0.4772532113931385
EIF2AK2,0.47593078971038993
NUP35,0.4756740365603342
ARHGEF7.AS1,0.47423135467019506
PSMB3,0.47397773669929383
ADARB1,0.4730821449198518
CAB39L,0.47241355940116314
ASIC1,0.47115411443695
LASP1,0.471025855282596
VAPB,0.46668839751345076
H2AFY2,0.4631379988104825
WBP11P1,0.46109003323317477
INTS4,0.4592493858516497
KBTBD3,0.4569824827874839
SND1.IT1,0.4531738633506488
HMGXB4,0.453097806333552
SMEK3P,0.4519866530756552
LGALS8.AS1,0.44974864058144204
FIRRE,0.4472225400402056
KIAA0930,0.44683876279537393
POLE4,0.44535437405579015
AZU1,0.4439623337292678
YY1P2,0.43987866317622987
BFSP1,0.4392064256402587
GNB3,0.4383590608282765
PSMB8,0.4333979530771554
KDM3A,0.4332026683596659
IKZF2,0.4319452594463009
ZDHHC6,0.42458882084747346
CAP1,0.4237303751573923
VHLL,0.4221691087179142
UBE2L6,0.41280010081803165
MKRN2OS,0.41177168753762694
BRD4,0.4117716875376264
GOLPH3L,0.4117716875376262
GPT,0.4106323035085988
RAB6A,0.40940344036705817
CD55,0.40258972761875705
LRRFIP2,0.40200853183917284
RING1,0.40164435399659953
MAU2,0.4013051921105107
TBCA,0.38939511509215696
DDB2,0.3880341904421014
ASB9,0.380197581810975
UFD1L,0.37971053556322565
BRDT,0.3788161535874366
RBM24,0.3774102632590985
L3MBTL3,0.3765285803560868
RPS6KA1,0.3758851776464381
SECISBP2L,0.37513098414687956
CHMP4C,0.37386957264945797
FBXO15,0.3687439474296423
POLR2C,0.367459983512629
SRSF11,0.36421776068642275
CSNK1E,0.3639901016395717
UBR7,0.36366967901974584
FAM135A,0.36216171257130114
RALYL,0.3621609865771297
REV3L,0.3580775799930084
HSP90AB4P,0.35787645951044716
SELT,0.3575729779510881
TCP1,0.35106410488540635
RNF207,0.3499702724285527
U2AF1L4,0.3474641801559659
BRMS1,0.34615183658538273
TEX264,0.34613871241932576
AIMP2,0.34515110271571686
YTHDF3,0.3406630276757728
BECN1P1,0.3377012507637363
PIGT,0.3342553431785613
ODF2L,0.33401636060100526
NUP153,0.33392545954453307
CCT3,0.3282035415629456
TMIE,0.32262467399058387
ACTR1B,0.3210492472365999
ARIH2,0.31868076955731905
SASS6,0.31406029763478105
SMARCD3,0.3074629684234276
ARPC5L,0.3055590381974906
SP140,0.30445557891886244
AURKA,0.2922339344215243
LAMP2,0.28801160548865773
MECR,0.2852619152238033
DNAJC5B,0.27951390817813304
INPP5E,0.27684678291679343
TPPP,0.2755049242527532
FAM65C,0.2708876625374104
HNRNPLL,0.26950786287879985
SRSF10,0.26566223058067795
FYTTD1,0.26148386292072046
NUDT1,0.258690619735197
NEK8,0.2579361380672986
ATP6V1G2,0.25114855627583277
SEPW1,0.24777925870493547
HNRNPKP3,0.24737063973024798
CDX1,0.24204488422421286
CNP,0.2419931159357007
H3F3C,0.2369486314389791
ARPC3,0.23410270458158527
MAP3K3,0.23240156742002063
CAPN10,0.22991924111754963
SRP72,0.22753982378689874
UBE4B,0.22272748482817384
SPOPL,0.22263723701841442
PSMG1,0.2224255021179037
DHX57,0.22230254693607274
SF3B2,0.21886323807646865
TRPC5,0.2160148714202702
TRIM23,0.2123187927127798
IL17A,0.21015088317592914
SCAMP4,0.20838820979566874
PRRC2B,0.2069344244607794
STATH,0.20046660145754244
ZNF208,0.20000080000479925
WDR46,0.19857456499655776
AP1B1P1,0.1982467819388897
CDC42SE2,0.19598425334538416
BTF3L4,0.1909862712415377
GLG1,0.1908548179992328
DHRS1,0.18806899594259818
XRCC6,0.18752342180692957
NOP14.AS1,0.18694240366475265
FAM104B,0.18545018697021334
RASSF6,0.18291384023532248
KCNA1,0.18167975991929258
AP2B1,0.1773510150099973
PPIH,0.17680509037172332
SIKE1,0.17641874944746766
CASP5,0.17257419716984757
CHMP4B,0.16670857511832468
SH3BP1,0.16322031904074938
SEPT3,0.15852205189860255
CCAT1,0.15670089652783725
ZFP91.CNTF,0.15416934853991698
PTGES3L,0.15305504879066098
ACAD11,0.1515404088841181
ACTR10,0.1486466870499838
STXBP4,0.14804696652637803
CCDC94,0.1443363102808113
PPP6R2,0.14214804922754318
ADIPOR2,0.13822287556411772
ANKH,0.13622323554156957
FAM13C,0.13385931470769663
HMGN5,0.13324165723628445
ESYT2,0.13063506171895242
TRA2B,0.12695126136939036
USP34,0.12537222847702725
NCOR1P1,0.12474516265868575
HNRNPU,0.12312500662463138
PPP1R12A,0.12065014709635317
RUNX1.IT1,0.11942672698589518
GPATCH3,0.11835427190001743
CCNE1,0.11554829488754206
PEG10,0.1150224821247171
INTS6.AS1,0.11225964242921728
MRPS17,0.11129341018609443
SPATA13.AS1,0.10872247356535131
ANKK1,0.10846535651570607
UBE3A,0.10466854870047952
EPS15,0.10424745710723245
BTN2A2,0.10322023240319256
INTS12,0.10055268744953973
ZDHHC7,0.0999859080995787
ARFGEF2,0.09638816887298411
PRPF8,0.095622649801865
CCT6A,0.09418298630653074
UBQLN1,0.09369354139233994
PRR14,0.09138956507488934
USP40,0.08835411189816292
WISP1,0.08821628692907953
INPPL1,0.08648310165991148
MAP4K5,0.08522260554479023
UBE3B,0.08172192057826162
WDR38,0.07869874832599308
VPS41,0.07777372839930612
CLSTN2,0.07711411180571748
TMEM11,0.07678027613911462
COBL,0.07579301090592436
KLHDC4,0.06918998998878849
PTBP2,0.06913622024831312
GRK7,0.06876185275895831
RNF43,0.06866135032120284
RRAD,0.06777963125753524
FOXJ3,0.06638483913747474
PIP5K1B,0.060309506053468034
GML,0.060254234696851025
UBE2D4,0.0595641147151169
CNPY1,0.05779990577973041
RRP7A,0.05597726876736453
BARD1,0.05306335714388356
UBN2,0.05191452805495502
CASP3,0.04954248431389629
MDH1B,0.048901630108706906
UBE2D3,0.04637253158667222
WARS,0.04203435739444604
UBE2H,0.040779730417743215
TAP1,0.04038962617494738
NDC1,0.037662479596942515
TAOK1,0.03621159515153293
MORF4L2.AS1,0.03578186559065784
DNAJC8,0.03500269157870032
DNAJC12,0.03156884898081141
TRAFD1,0.03136529013321125
ATP6V0A1,0.02785994841434406
GATAD2A,0.027400500696445867
RAB5B,0.026602806242765908
SMC1A,0.02652406211733438
TOP3A,0.025844615222706518
DDX23,0.024661816601004076
TMED6,0.022078168992345954
SH3GLB2,0.02150054418810882
RBBP8,0.02095648803575329
FZD1,0.02077888554721324
RPL6,0.017359101244469315
C16orf74,0.015168363412151374
MAPKAPK3,0.014283397178034233
SP100,0.013585306412438993
CBX3P2,0.012381916551203387
SYS1.DBNDD2,0.006708910250852816
AAK1,0.0056202149927126995
MAP7D2,0.003370430761872766
CLOCK,0
DDX25,0
ELOVL2,0
IQSEC2,0
MESP1,0
MSL2,0
PITPNA.AS1,0
RAB6B,0
RBM38,0
UNC45A,0
WDR83,0
XPOT,0
EPC2,-1.3345785898812097e-15
PKMYT1,-2.2121314958282184e-15
UBA2,-7.66670975519014e-4
KLHDC2,-0.001009369467878111
LARS,-0.0012617445260760406
UBE2J1,-0.0018456877002248715
EFCAB14.AS1,-0.0033562396518139535
YY1,-0.004539110199482803
PSMD14,-0.006570414313618343
C10orf55,-0.008777023997254952
ACTBL2,-0.00915123642144566
JAK2,-0.009926865841787244
LSM2,-0.010611591820404855
FBXW4,-0.011363134145496572
TMED10P1,-0.011988024047444139
RNF41,-0.013483562107380614
DNAJC15,-0.019269162575649815
ETFA,-0.01976555140430786
POLA1,-0.02334565911103291
SRPK3,-0.023464498479321413
YWHAE,-0.023798534509312203
HNRNPK,-0.024600727439624395
SPTLC2,-0.02575936528767813
TCERG1L,-0.027168897818383213
SPG20,-0.027501102137172367
CDSN,-0.029825128215616524
IKBIP,-0.03231491229637579
SSR2,-0.03448276272089777
RPL17,-0.03475097555767274
SCYL2,-0.03521721764531706
KIAA0195,-0.03545486420113844
PSMD9,-0.036249976443185616
FAXC,-0.037371759857117756
LRAT,-0.039107783337420966
PRKCD,-0.04038962617494738
SF3A1,-0.04038962617494738
ARHGAP31,-0.04088144505898127
MAPKAPK2,-0.05040022174342748
PRR11,-0.05842949357545155
CERS3,-0.060629779035718714
SCAI,-0.06269122970008405
DCAF11,-0.0669081720634479
SRSF4,-0.06867319282922102
CALM2,-0.06999194704470078
RNMTL1,-0.07129798850670872
PSMD5,-0.0718260654321481
PAK3,-0.07272147255893378
TRABD,-0.0731997378017146
FES,-0.07402420427060959
DCAF8L1,-0.08267979595127707
ZNF385A,-0.08304553712654361
MYO1G,-0.08501921903944203
PPP1R10,-0.09079584598104386
SNAP25,-0.09084112469581827
HADHB,-0.0916215438965065
ABHD16B,-0.09170710853503004
HNRNPH1,-0.09242665261204572
MAFA,-0.09314517811684046
CD47,-0.09397641266269618
SFR1,-0.09686798523424628
FBXO8,-0.09984805516024241
TPRA1,-0.10720036258756846
GNAL,-0.10804105667502344
CCT5,-0.10831600827623761
EIF4E,-0.10846535651570446
ACSS2,-0.11107093193140799
NUP155,-0.11257293226969856
ARF3,-0.11629466327039087
RPS12,-0.11731192223256723
SUPT7L,-0.11756960871478349
KAT2A,-0.11824854142980994
RAB15,-0.11943389006355493
PDCD4.AS1,-0.12174036642298228
RBM33,-0.12250436742663201
RPL31,-0.12262881297231579
RAP1B,-0.12548363964511636
LRR1,-0.12639023669288707
PCBP1.AS1,-0.12803708982993614
TAF4B,-0.1328999554911927
PPP1CC,-0.13297729124828123
PPDPF,-0.1330687333860965
USP4,-0.13685038813226294
SDHAP1,-0.1377132658243751
FYCO1,-0.13874580862532263
MAMDC2,-0.13876793743937751
RANBP1,-0.14164562723730323
PDCD6IP,-0.14251209266027523
SUMO1,-0.14418554684767576
RABGGTA,-0.14582693656177387
DDX50,-0.1508483666263096
RNF5,-0.15464142980748993
PTDSS2,-0.1585249462387788
RNU11,-0.1603182529665056
ARHGEF3.AS1,-0.1635415247906338
CD40,-0.16608213388107537
ITM2C,-0.1678603889467125
DEDD2,-0.17444287873921668
C9orf84,-0.17521399780272676
PFN1P2,-0.18214822206184864
IGBP1P1,-0.18854211251360353
ACKR1,-0.19180454094477067
DXO,-0.19449371534196483
TMEM174,-0.19521965321612916
PURA,-0.20361795336559174
KTN1.AS1,-0.2043229813677205
R3HDM4,-0.20698425498816078
ST13P4,-0.20699599652696982
PIK3R6,-0.2095513363528621
RNF103,-0.2096020877826938
MYL2,-0.2134597944984821
DNAJC11,-0.21674745773427903
HSPA1A,-0.2180155114488602
UBXN6,-0.2183813447065964
SLC39A8,-0.2193581432181367
HLA.F,-0.22026582563823452
PSMC3IP,-0.2257114017479995
RALGAPA1,-0.2280677090017287
DIAPH2,-0.2304650964561676
TPI1P2,-0.23133380383776386
UBE2NL,-0.23182975819077928
BCMO1,-0.23371576787276202
ADD3.AS1,-0.2348050785073732
PHF21B,-0.23881620417543847
FAM193B,-0.24211604829117825
YEATS4,-0.24228345285795166
OPA1.AS1,-0.2465150466524383
BLID,-0.24800201133986965
PI4KAP1,-0.2512487707279118
TP53,-0.25230262441193574
EIF2AK1,-0.2529803814204396
ADPGK.AS1,-0.2536748559945693
MFNG,-0.25479166923179397
TYMP,-0.2575676049332332
GNB2L1,-0.2591426328554844
SENP7,-0.2601286126870395
NELFCD,-0.26444547600861823
VDR,-0.2709000298856205
SLC35A5,-0.2711217943620169
ATXN7L3B,-0.2721567032745883
PRPF38B,-0.2724462870102231
CLIP1.AS1,-0.2747761097812297
BTG2,-0.2824620079223942
PREPL,-0.283246339036893
C16orf70,-0.28405494558565614
PHKA2.AS1,-0.28558765534157704
CCNL1,-0.2875931237338122
MAML2,-0.28887640223134436
RAC1,-0.28924250944601104
TCF3,-0.290428410672211
OXCT1,-0.29098663655338297
PRKCZ,-0.292652993154366
PSME2,-0.2960239382362656
MOB3B,-0.2965878231891859
N4BP2,-0.29874210132168755
USP49,-0.2997315759392331
SFT2D1,-0.30086012649421784
ATP5G3,-0.3009826948581469
KHDRBS2,-0.3041584037236423
PXN.AS1,-0.3094973219576204
WDYHV1,-0.31021992950048854
PITPNC1,-0.3106562050127627
COPS4,-0.31257155468767617
NSMAF,-0.312710558201242
EID1,-0.3133001826363439
NT5C3A,-0.3174983645397115
OSBP2,-0.3178734175254601
GPC1,-0.31800257977459107
CDC14A,-0.31830028212908207
PPP1R9A,-0.31991473822787764
SRP14.AS1,-0.3203563627128841
TAF1A,-0.32329095683204395
CAPN3,-0.32946331431166737
COG3,-0.33062164664578986
ZRANB1,-0.3319276171851538
SARDH,-0.3333322694210068
RCVRN,-0.33454302279494386
HNRNPUL2,-0.3368459334980819
IP6K2,-0.3430012056170569
FXYD6,-0.34573592994112423
CLPX,-0.34836864908374743
TMEM215,-0.3508932998570942
MTMR6,-0.35118566589357136
AKT1S1,-0.35359011803358453
CALCR,-0.3578865100699072
