att,pval.adj,pval.att,beta.raw.att,beta.Z.att,beta.0,pval.0,gene,p_adj_use,beta_use
ATP6V1G2,0.036657754854334555,6.08760513799673e-4,0.07200575188361219,3.2355071762947314,-0.07802023580616749,0.009341244109839941,ADD3.AS1,0.036657754854334555,0
SCAMP3,0.036657754854334555,6.167877990073116e-4,0.07141589355684368,3.2317621766343847,-0.07865049556335263,0.009193076175718492,ADIPOR2,0.036657754854334555,0
POLE4,0.05030301668899453,8.745897461350703e-4,0.07388987633780388,3.1305083903831563,-0.07822998287144908,0.010862535645061674,ADIRF,0.05030301668899453,0
ANKMY1,0.052198690779237805,9.368245120222153e-4,0.07135693120657208,3.1102454421683388,-0.07739187931601858,0.011504429967689515,ADNP2,0.052198690779237805,0
PLEKHD1,0.06200636175494526,0.0011747607702758038,0.06899292910890226,3.0427190340473262,-0.07545935306576815,0.01352897609300254,ADPGK.AS1,0.06200636175494526,0
TBC1D3,0.06200636175494526,0.0011823983733416372,0.0702843557252223,3.0407667397737193,-0.07325583352693753,0.01457114135870033,ADRBK2,0.06200636175494526,0
TAC1,0.06857256261705004,0.001346068251035755,0.06763143738385162,3.001483680600489,-0.075998222209090735,0.01414292315994361,ADSS,0.06857256261705004,0
CNOT8,0.07001753415541072,0.0014137023160935422,0.069373218750822,2.986514817460309,-0.07588598980137658,0.014510725726118058,ADSSL1,0.07001753415541072,0
TLN2,0.0715839377942099,0.0015941727914957212,0.06900126964792291,2.9495593116367007,-0.07404658070351874,0.0161972040296671,AFM,0.0715839377942099,0
COBL,0.0715839377942099,0.0015971523832793836,0.06700605475642772,2.9489818484935038,-0.07537108637715403,0.015584062430864598,AGA,0.0715839377942099,0
ANP32C,0.0715839377942099,0.0016008345639688534,0.0652253217999639,2.948269574305028,-0.07171422042776932,0.0174487171374794,AGPAT4,0.0715839377942099,0
SLC25A47,0.0715839377942099,0.001655475104907236,0.06605297281912174,2.9378718141989317,-0.06999330349324602,0.018720664015767427,AGPAT9,0.0715839377942099,0
EZH2,0.0715839377942099,0.0017097077855486777,0.06472048131022924,2.9278563248549943,-0.07063709268528054,0.01857877820412464,AHCYL2,0.0715839377942099,0
TACC2,0.0715839377942099,0.001750276207310886,0.06382476094061365,2.9205516932425333,-0.06925857337861925,0.01963091854381827,AHSA2,0.0715839377942099,0
PAPD5,0.0715839377942099,0.0017573457730224722,0.06617404605485831,2.919294561516912,-0.07329461736976918,0.017312958449566693,AIFM2,0.0715839377942099,0
POLR2F,0.0715839377942099,0.0017794044778217811,0.06400580862728998,2.9154013848897447,-0.06855758960289299,0.02023438368671952,AIM1L,0.0715839377942099,0
YME1L1,0.0715839377942099,0.00180666135767776,0.06635776251222593,2.9106509757523042,-0.07318440515179271,0.017588313851733706,AIMP2,0.0715839377942099,0
FAM135A,0.07942870390051718,0.002049198193731795,0.06522307439226284,2.871033591138157,-0.07114894120639428,0.019782549956010576,AK3,0.07942870390051718,0
CLSTN2,0.08198585883349042,0.002161152756687633,0.06647256117423284,2.85416580823682,-0.07253192225336529,0.019452143879291315,AKAP11,0.08198585883349042,0
HDAC10,0.08227639156613323,0.0022318162215823755,0.06268896797457664,2.8439226908277115,-0.068745760285374,0.022112057971517978,AKAP8L,0.08227639156613323,0
MLLT10P1,0.08227639156613323,0.0022611010581831343,0.06131800449268233,2.8397636069852163,-0.06657991926739994,0.023844937541544042,AKIRIN2,0.08227639156613323,0
GIMAP1,0.08614555127687802,0.0024334060801501447,0.06532795289255885,2.8162373984112588,-0.07042366923802007,0.0218302284555484,AKNAD1,0.08614555127687802,0
PSPH,0.08614555127687802,0.0024990048192211527,0.06489657270053914,2.8076754540577977,-0.07175634298799244,0.021265542390273732,AKT1S1,0.08614555127687802,0
REV3L,0.08614555127687802,0.0025123772666279624,0.06079861666369144,2.805955062080043,-0.06484683419228399,0.02636761178313854,AKT3,0.08614555127687802,0
CDC42SE2,0.11139690431797442,0.003311293285952128,0.05900363481044928,2.715717684824254,-0.06523795757644854,0.02918880591874115,ALAS1,0.11139690431797442,0
FOXJ3,0.1183654240134931,0.0035848193475763474,0.05989129315452543,2.6893162206298613,-0.06381332918893648,0.03154794442355767,ALDOB,0.1183654240134931,0
BAZ2A,0.11910274554434042,0.0036739489651927775,0.05959296960045777,2.681103528175482,-0.06596479412597292,0.029878578156388773,AMDHD1,0.11910274554434042,0
SYNDIG1,0.11930094839067557,0.003746973140705458,0.060349741898658375,2.6745070191536913,-0.06777480270977443,0.028636587267217514,AMH,0.11930094839067557,0
PITRM1.AS1,0.12078986025869601,0.0038614817917810838,0.05771904022257863,2.6643916485013635,-0.06420750102845915,0.03215849800798224,AMZ2P1,0.12078986025869601,0
MRPS28,0.13162407112124286,0.004281657950102123,0.05797906409282244,2.6294411163427176,-0.06279381100731701,0.03506855641645174,ANAPC1P1,0.13162407112124286,0
RPL23A,0.13669172907740487,0.004523169947036953,0.0561917490510232,2.610718009450749,-0.05822620032682441,0.04144922988463125,ANAPC7,0.13669172907740487,0
SDHAF1,0.14518715475136537,0.004885714685968549,0.05818637861801098,2.5842231367253703,-0.06327850357170166,0.03659716165813891,ANKH,0.14518715475136537,0
HSP90AB1,0.1479373800066492,0.005061233976671677,0.056274842897273455,2.57202066779742,-0.060571203752345454,0.04023846903480236,ANKK1,0.1479373800066492,0
RHOB,0.15931218375992337,0.005632708523014271,0.05167555710796861,2.53474360932229,-0.05462369420820512,0.050846679316420486,ANKMY1,0.15931218375992337,0
UBASH3A,0.15931218375992337,0.005716887367840318,0.05580015606411034,2.529539598448982,-0.06077122255906142,0.042110240553826575,ANKRD12,0.15931218375992337,0
MAPKAP1,0.15931218375992337,0.00571844069581329,0.054932390972933516,2.5294442112699005,-0.058529671797875236,0.04504107455373997,ANKRD13B,0.15931218375992337,0
CAPRIN2,0.1719820866234877,0.006269677863447393,0.05706051414399673,2.496962729074745,-0.06242885584505833,0.0418734912678884,ANKRD18A,0.1719820866234877,0
PPP1CB,0.17386891124346754,0.006435977645579841,0.056366336560541325,2.4876605629589736,-0.0631407936570981,0.04158786741350111,ANKRD44.IT1,0.17386891124346754,0
DBP,0.17469802918864386,0.006586191251034936,0.05057042658220917,2.4794392617886376,-0.052402099572534194,0.05812136231922476,ANP32A.IT1,0.17469802918864386,0
DCTN1.AS1,0.17469802918864386,0.0066626281462859125,0.05279003032467738,2.475319287053685,-0.0540976125858139,0.05508252004777256,ANP32C,0.17469802918864386,0
CELF2.AS2,0.17545445054099054,0.006942275584109361,0.052523170970265036,2.4605938060990815,-0.0554631451930866,0.05354638487636538,ANXA13,0.17545445054099054,0
PRDM4,0.17545445054099054,0.006977958041896433,0.05408375252616456,2.458752722675106,-0.057256617272959075,0.05078204610543061,ANXA7,0.17545445054099054,0
GRK7,0.17545445054099054,0.006986688720364739,0.0525033454289521,2.458303517742101,-0.0562380727431671,0.05240258408562191,ANXA8,0.17545445054099054,0
CCT4,0.17860985424198608,0.007296286261140597,0.05516665290642339,2.4426859966395864,-0.05959203307353834,0.048391079177653624,AP1B1P1,0.17860985424198608,0
VRTN,0.17860985424198608,0.0073629712868904925,0.054818701080923994,2.439398782520833,-0.059449583521605114,0.04877564056090985,AP1M2,0.17860985424198608,0
TM9SF1,0.17860985424198608,0.007498931036683329,0.0536054810603256,2.4327771933083877,-0.0564830846749035,0.05351878977888835,AP2B1,0.17860985424198608,0
CNDP1,0.17860985424198608,0.007513033689371259,0.056383986894045,2.4320964268523766,-0.05987124387570172,0.04864686930552136,AP2M1,0.17860985424198608,0
GLI1,0.17934000995934232,0.0076443302057823985,0.05650778247535897,2.425811906181564,-0.0608801066625735,0.047737287397424395,AP2S1,0.17934000995934232,0
RING1,0.18330371740433923,0.007916088749374156,0.055109210499262325,2.4131004347901546,-0.06018004664472568,0.049391679203041,AP3M1,0.18330371740433923,0
PGK2,0.18803400244318308,0.008225828486016983,0.05019820821389515,2.3990722135534464,-0.056150396009007474,0.05614680070066016,AP3M2,0.18803400244318308,0
GPIHBP1,0.1882483770699702,0.008340786196594304,0.04936630235807667,2.39398366030147,-0.05204630369826957,0.06408313833969533,APBB2,0.1882483770699702,0
FBXO15,0.19971538823511287,0.008960869915204166,0.05343370746563774,2.3675530311706092,-0.058814246478722805,0.054133172984330874,APELA,0.19971538823511287,0
FXR2,0.2042450590560071,0.009278659441131001,0.0544144808661557,2.3546234232941585,-0.059543886351840575,0.053981286164175364,APEX2,0.2042450590560071,0
LARS,0.21077423412040827,0.009800685249818192,0.051038723415428124,2.33420203631729,-0.05750544694408621,0.05831688804176278,APH1B,0.21077423412040827,0
CSNK1A1L,0.21077423412040827,0.0098117001861996,0.050915289970757095,2.33378147787815,-0.05466201609042271,0.06305922705560209,APIP,0.21077423412040827,0
ABCF3,0.21348486487815002,0.01018406866420653,0.05314112512127572,2.319801163113536,-0.057687418939367664,0.05904136198119084,ARAP1,0.21348486487815002,0
ATP5H,0.21348486487815002,0.010271292095627677,0.05195670752057202,2.3165910112269583,-0.05700441451847643,0.06032452758102835,AREG,0.21348486487815002,0
NFKB2,0.21348486487815002,0.010297082658172127,0.05347521205182422,2.315646375897169,-0.05826116668628305,0.05847890129572271,ARF1,0.21348486487815002,0
TAOK1,0.21387188096571214,0.010435700305113267,0.05257926896314689,2.3106042693075444,-0.057256709827783,0.0603579468994801,ARF3,0.21387188096571214,0
CCDC89,0.21516443886223166,0.010716965808308996,0.04990095404977876,2.300550322689444,-0.05482608813016934,0.06513998248103305,ARF4,0.21516443886223166,0
PPP1R12A,0.21516443886223166,0.010740120616230295,0.05038163384922857,2.2997329225070584,-0.05598734855754907,0.06319395786719884,ARFGAP1,0.21516443886223166,0
IDUA,0.22283220207197268,0.011544337247105239,0.04927504659912668,2.272252496997035,-0.05179551829300038,0.07319976610330695,ARFGAP3,0.22283220207197268,0
TMSB15A,0.22283220207197268,0.01155087850805338,0.050048400439897243,2.2720358926146367,-0.053673791688137885,0.06940659855466418,ARFGEF1,0.22283220207197268,0
C19orf10,0.22283220207197268,0.011590259772407371,0.0491933342298404,2.270734085894857,-0.05292405336974873,0.07098208196096349,ARFGEF2,0.22283220207197268,0
GLUD1P3,0.22283220207197268,0.011622767690798352,0.05033315020381767,2.269662378849327,-0.05548314616765526,0.06630346916878595,ARFIP1,0.22283220207197268,0
SNX7,0.23279217732935698,0.012272834923701377,0.05025743737086897,2.2487593171041387,-0.053731104603586856,0.07110812320027396,ARHGAP10,0.23279217732935698,0
DHRS1,0.23543810795599104,0.012544374792944,0.046212055239246694,2.240311104405853,-0.04810718060029337,0.08455727756293153,ARHGAP31,0.23543810795599104,0
RNF40,0.23579944590052584,0.012876708805686695,0.04989286214937971,2.2301843055336232,-0.05614739809858084,0.06827762826597117,ARHGDIB,0.23579944590052584,0
TAF1A,0.23579944590052584,0.012924101021173686,0.047675690309959586,2.228758653792648,-0.050720448813993284,0.0790150913912711,ARHGDIG,0.23579944590052584,0
C10orf55,0.23579944590052584,0.013026429048082504,0.05122300397672959,2.2256957785146985,-0.055145395890307904,0.0703592407637977,ARHGEF10,0.23579944590052584,0
ABCG1,0.23579944590052584,0.013092622066265876,0.05003416761763816,2.2237255560352387,-0.05438053659382964,0.07190517440403175,ARHGEF25,0.23579944590052584,0
KIAA0226L,0.239057007616233,0.013407571935851544,0.04908448867484338,2.214467431611401,-0.05358016825946763,0.07417400460607192,ARHGEF3.AS1,0.239057007616233,0
KIAA1024,0.24115761962504548,0.013716817770429464,0.05069996286360898,2.2055579540586137,-0.056227044109518405,0.07017115218065585,ARHGEF7,0.24115761962504548,0
C11orf63,0.24115761962504548,0.01393930440403231,0.04874724546638722,2.199254633354188,-0.05273211965740205,0.07712997808039301,ARHGEF7.AS1,0.24115761962504548,0
RAB6B,0.24115761962504548,0.01396570033593611,0.04518729878060108,2.198512572471662,-0.04709499062783244,0.09080007104317267,ARID1B,0.24115761962504548,0
RPS21,0.24115761962504548,0.014066400696020599,0.04877005483431603,2.195692673782028,-0.053044019174580084,0.07680349357897538,ARID4B,0.24115761962504548,0
MAN1B1.AS1,0.24301805582831199,0.014418746349916542,0.05069653854133092,2.1859609990865563,-0.054507937509724026,0.07483823832921407,ARIH2,0.24301805582831199,0
TOMM20L,0.24301805582831199,0.014447512012227185,0.04936141370204948,2.18517557583898,-0.05127112757378972,0.08143355963520853,ARIH2OS,0.24301805582831199,0
CCDC23,0.24404778768803048,0.014645604757498182,0.04916966346608327,2.1798030749345862,-0.05265649795578648,0.07895081916070294,ARL3,0.24404778768803048,0
COPS6,0.25295352555925077,0.015321918542007337,0.049868074258143505,2.161919762336752,-0.053610882632161565,0.07863867578353756,ARL6IP4,0.25295352555925077,0
DCTN1,0.2531709660283676,0.015608445640060307,0.04981326649617399,2.154547241225214,-0.05494340193321544,0.07682170463103911,ARL6IP6,0.2531709660283676,0
CHD4,0.2531709660283676,0.015629077496544647,0.04762893210132074,2.1540208667086738,-0.054123221581235406,0.07837182378844437,ARMC9,0.2531709660283676,0
MFNG,0.2531709660283676,0.015881990054625948,0.04874236163046934,2.1476163612072448,-0.05390259199366445,0.07937137554964425,ARPC1B,0.2531709660283676,0
ABCF2,0.2531709660283676,0.015953965877185883,0.04530082086111573,2.145809710688292,-0.05006741896286594,0.08769480752604486,ARPC2,0.2531709660283676,0
PDCD2L,0.2531709660283676,0.016147879806994093,0.04807172710848101,2.1409768586048736,-0.05297214084153118,0.08178920165218401,ARPC3,0.2531709660283676,0
PRPF8,0.2531709660283676,0.01631009463424399,0.043277766618893224,2.1369720878031035,-0.04604301489086018,0.09930449794310008,ARPC4,0.2531709660283676,0
NOP10,0.2531709660283676,0.01632903033834115,0.04586973924641454,2.1365068284760524,-0.04804511473882954,0.09364410008519654,ARPC4.TTLL3,0.2531709660283676,0
MAX,0.25390300615879147,0.01651864762446428,0.04684607316723589,2.131873144080022,-0.05284473906265087,0.0828873723154332,ARPC5L,0.25390300615879147,0
YY1,0.2546152115735448,0.016815078477525246,0.0477774684904483,2.1247196764872194,-0.0529378104900507,0.08337341349444496,ARPP21,0.2546152115735448,0
ADIPOR2,0.2546152115735448,0.016850586071608685,0.04747389954931713,2.1238700587495885,-0.051517053437532455,0.08642216195739708,ARRDC1,0.2546152115735448,0
ADPGK.AS1,0.257108105168852,0.017159766974253164,0.04467864493169468,2.1165360508687177,-0.04834262988970164,0.09470988474832434,ARRDC3,0.257108105168852,0
SEPW1,0.25722211858629324,0.017455959747849414,0.048400773758589456,2.1096152932948127,-0.05364356529772933,0.08342322963415304,ASB7,0.25722211858629324,0
MDH1B,0.25722211858629324,0.017605454997656325,0.045675046583875153,2.1061602372254256,-0.05072166571887408,0.08987891938652234,ASB8,0.25722211858629324,0
CRKL,0.25722211858629324,0.0177374940940347,0.04712552176361067,2.1031293847112895,-0.050281265825491646,0.09118532924840568,ASB9,0.25722211858629324,0
SDHAP1,0.25722211858629324,0.017744431063440307,0.04853381064390642,2.102970685090679,-0.05312761194969655,0.08507265944576417,ASCC3,0.25722211858629324,0
RPS12,0.26039481524591657,0.018109342170776026,0.047603026774960804,2.094696167016596,-0.05110619139567119,0.09012412959715053,ASIC1,0.26039481524591657,0
CHD9,0.26043268533304875,0.018258040194408916,0.04866860439116256,2.0913650964499912,-0.05334682027548351,0.08577814494158141,ATF3,0.26043268533304875,0
SIL1,0.2704000568837705,0.019108472892515473,0.047239690648280236,2.0727463196099216,-0.050685548077936855,0.0932625949024647,ATF5,0.2704000568837705,0
NEK8,0.27232705308896615,0.0193973840394272,0.045670366113109324,2.0665814268435914,-0.05073843128494748,0.09376227284036932,ATF7,0.27232705308896615,0
PSMG1,0.2737524455001393,0.019652447012909604,0.045126778386136226,2.061203311060184,-0.04803314465354286,0.10096772624927171,ATG13,0.2737524455001393,0
SECISBP2L,0.2785293295068563,0.02021863661979358,0.045499720857753737,2.049473553816034,-0.05037122643809213,0.09636880739458885,ATG14,0.2785293295068563,0
CBX3P2,0.2785293295068563,0.02047914927025604,0.046203361915379,2.0441698667723847,-0.04944837209848116,0.09911351243338296,ATG4C,0.2785293295068563,0
ARFIP1,0.2785293295068563,0.020554028168136954,0.0453533021507025,2.042656015574038,-0.047371496779618306,0.10467927881687757,ATG9B,0.2785293295068563,0
RNF115,0.2785293295068563,0.020665661595429,0.04654013979519497,2.0404077391155178,-0.04942208404681923,0.09957573881668814,ATN1,0.2785293295068563,0
TNIP2,0.2785293295068563,0.020892508122852274,0.04734701182985137,2.035870601783526,-0.05114486809050259,0.09604698728052234,ATP11C,0.2785293295068563,0
TIAM1,0.2785293295068563,0.020932658527155777,0.04263850137350752,2.035071905810823,-0.04644254464191785,0.10811962492852142,ATP1A1.AS1,0.2785293295068563,0
HMG20B,0.2829085777496258,0.021568819264047332,0.04681525432055471,2.0225868810242793,-0.05134306701201834,0.09704130456444668,ATP2A3,0.2829085777496258,0
SERINC4,0.2829085777496258,0.021579117540072412,0.04536462324492245,2.0223873466250932,-0.050926229323685936,0.09798204981224032,ATP2C2,0.2829085777496258,0
DDX19A,0.2837212654791411,0.02180023183995644,0.044223478415225746,2.01812243570971,-0.046970720078417974,0.10838969564153836,ATP5B,0.2837212654791411,0
BUD13,0.29186258178678953,0.022674894207690345,0.04317866753493978,2.001601796057997,-0.04706429387047829,0.10993294483513331,ATP5C1,0.29186258178678953,0
EIF3F,0.29186258178678953,0.022753168181920216,0.043473991587522125,2.000149703736385,-0.04826356301397561,0.10684915332985392,ATP5D,0.29186258178678953,0
KDM3A,0.3064837855437939,0.024064907445951286,0.043548922215050516,1.976420102711233,-0.04820653064650952,0.10967221401470285,ATP5G1,0.3064837855437939,0
KY,0.30722199289614976,0.02446174726547077,0.04366706093797578,1.9694556363511508,-0.04890131097900605,0.10870367662227146,ATP5G3,0.30722199289614976,0
TSPAN15,0.30722199289614976,0.024467483449945746,0.042607325000212644,1.9693556650961634,-0.04533496146683328,0.11865153899372559,ATP5H,0.30722199289614976,0
MTOR.AS1,0.30752246208985845,0.024665992269687582,0.044632657969698813,1.9659080787639982,-0.04957832073541781,0.10745995349070628,ATP5L2,0.30752246208985845,0
KDM4A,0.30752246208985845,0.025008814984459025,0.04446896884004978,1.9600085714583566,-0.04715092534280027,0.11440376837700686,ATP5S,0.30752246208985845,0
FAM205A,0.30752246208985845,0.02500883735447531,0.043680269879166185,1.9600081887200813,-0.04663974345618074,0.11584728885900125,ATP6AP1L,0.30752246208985845,0
PPRC1,0.31169154298503615,0.025522695050933977,0.04061721228536863,1.9512911426838528,-0.04289386680193398,0.12887103007951364,ATP6V0A1,0.31169154298503615,0
SHC2,0.31343800500396524,0.02618484650124921,0.04397017903112623,1.9402726126324614,-0.04783512051129138,0.11489232018076437,ATP6V0E2,0.31343800500396524,0
XPNPEP2,0.31343800500396524,0.02629320673368333,0.04347932191038573,1.9384916930776188,-0.048296345588869256,0.1139002429590941,ATP6V1E2,0.31343800500396524,0
HNRNPDL,0.31343800500396524,0.02640800458602296,0.04483171802810304,1.936611651509191,-0.047347285932522194,0.11663750836732946,ATP6V1G2,0.31343800500396524,0
AP1B1P1,0.31343800500396524,0.026479006296838928,0.04488743126376248,1.9354522746824552,-0.04901883483900597,0.11245100795662474,ATRIP,0.31343800500396524,0
TEX264,0.31343800500396524,0.026544665594839454,0.04414628269740352,1.9343824432320469,-0.04907392352757394,0.1124417620941078,ATXN1L,0.31343800500396524,0
SH3BP1,0.3220735792564176,0.027456637154781537,0.042968667845925866,1.919746993540131,-0.04741173618198743,0.11852033572282493,ATXN2,0.3220735792564176,0
ANKRD44.IT1,0.3242842515144582,0.027857502014061206,0.042326303063011904,1.9134418588462057,-0.046378154340484166,0.1221829235387363,ATXN3,0.3242842515144582,0
RRAD,0.3242842515144582,0.028145867256798716,0.03882936320629538,1.9089528010412795,-0.04023634640417877,0.1442185695844016,ATXN7L3B,0.3242842515144582,0
STRBP,0.3242842515144582,0.028190722930309043,0.04344230062703653,1.908257966875287,-0.045994354331107566,0.12393513106399759,ATXN8OS,0.3242842515144582,0
CARD10,0.3403077191717304,0.029849003360578302,0.04325785316255669,1.8831937114696227,-0.047919262886565346,0.12180671740870938,AURKA,0.3403077191717304,0
C16orf70,0.3403077191717304,0.029965402080741266,0.04196414507103891,1.8814782076019392,-0.04549953620959363,0.12879654875133642,AZU1,0.3403077191717304,0
PIK3R6,0.3446288919437514,0.030539183918739606,0.043147976784686765,1.873101593275309,-0.04732489227035344,0.12469849832601779,B4GALT1.AS1,0.3446288919437514,0
MBD2,0.3487237372517255,0.031097629962436545,0.04162124761719057,1.865073142857724,-0.045892070495240814,0.12976890739112035,BACE1,0.3487237372517255,0
CAND1.11,0.3488113417259879,0.03131258548262406,0.039958174767367204,1.862014636674882,-0.04247329766901807,0.1412962298408773,BAGE,0.3488113417259879,0
EPS8,0.3488113417259879,0.031578585984001865,0.042893626209166605,1.8582537820763316,-0.04687070191233924,0.12790221217496747,BARD1,0.3488113417259879,0
ANKH,0.3488113417259879,0.03184374635395366,0.040724527490657365,1.8545307783726919,-0.04313516036122172,0.13992652425197374,BAZ1B,0.3488113417259879,0
PSMB9,0.3488113417259879,0.03192218851417235,0.042460142012140135,1.8534343157500426,-0.045968082878838655,0.13109417660839232,BAZ2A,0.3488113417259879,0
SMARCD1,0.3488113417259879,0.03222010944228411,0.03862084583592179,1.849290153957489,-0.04139030569953739,0.14697335763128738,BAZ2B,0.3488113417259879,0
ZNF385A,0.3488113417259879,0.032279232408742566,0.04194337639308827,1.8484715021502183,-0.04706076957117775,0.12870509701807584,BCAR1,0.3488113417259879,0
GATC,0.3500069085807556,0.03258617320493855,0.042078478208855914,1.8442411978571525,-0.04591341447101667,0.13249636949466284,BCDIN3D,0.3500069085807556,0
C7orf31,0.35654738749916887,0.033421793068354765,0.03811119714451811,1.8328887949572896,-0.04113497819174639,0.15012682168415684,BCL7C,0.35654738749916887,0
RTFDC1,0.35654738749916887,0.03372241739574828,0.040949821688939056,1.8288617915854537,-0.04489984191732,0.13762328776696356,BCMO1,0.35654738749916887,0
GART,0.35654738749916887,0.03379501317294421,0.042009753647831265,1.8278937684243428,-0.045785929494722766,0.13511127662273456,BECN1P1,0.35654738749916887,0
NT5C3A,0.3567925273061636,0.03401835650142895,0.04131258166940358,1.8249263028681648,-0.045587787155344686,0.1361009153374072,BFSP1,0.3567925273061636,0
PATL2,0.359922285176686,0.034549121963930694,0.0401738808442793,1.8179380057096732,-0.0431383282865157,0.14483372200757977,BID,0.359922285176686,0
PWWP2B,0.359922285176686,0.03472048965249018,0.04024184085717497,1.8157005428371527,-0.044596725868488174,0.1403898992002657,BIN3,0.359922285176686,0
ARFGEF1,0.36935821865793705,0.035837897828279924,0.03931264463429308,1.8013293025075718,-0.04314856928932092,0.14711678621686544,BIRC3,0.36935821865793705,0
NDC1,0.36953740470967117,0.03606253977536892,0.037505095052062655,1.7984845937045557,-0.03919588520216931,0.1627606409953065,BLID,0.36953740470967117,0
LGALS8.AS1,0.37561715364498577,0.03690318571541468,0.0400841214014131,1.787966336676418,-0.04434400813816251,0.14513024611303443,BLVRA,0.37561715364498577,0
